,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
288,intendo!),282,646,364,662
289,Ida.,162,664,196,682
290,"Sostienmi,",198,664,279,682
291,"amica,",284,668,335,681
292,io,346,664,360,679
293,moro,370,670,407,679
294,:,414,664,421,682
295,(a,967,648,1003,665
296,Gus.,1005,648,1033,664
297,(,371,681,382,699
298,abbandena,392,683,463,696
299,ad,472,682,489,696
300,Emi.,499,681,533,695
301,(,850,705,861,722
302,parte,863,704,897,721
303,com,901,703,922,719
304,Emi.,933,706,967,718
305,e,980,702,990,719
306,Mon.,992,704,1031,717
307,B,837,720,855,737
308,7,865,726,869,739
309,Emi.Oh,162,701,219,716
310,sventurata!,229,701,316,718
311,Gu,488,716,515,732
312,SCE-,978,722,1015,736
