,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
180,se,346,368,360,377
181,m',371,364,390,382
182,ami.,392,364,432,383
183,Che,300,397,331,410
184,brami?,341,398,393,413
185,Vacilli!,310,448,369,468
186,...,379,460,390,465
187,trneramente,283,472,366,482
188,rimproverandals.,375,470,502,486
189,Si,384,486,402,500
190,-,408,494,416,496
191,verrò.,426,488,474,502
192,"Rammenta,",758,479,847,494
193,"Gusmano,",856,475,934,494
194,Mon.,651,484,685,495
195,Che,686,500,717,512
196,a,726,503,733,512
197,Idalide,739,498,792,511
198,son,802,501,825,510
199,"padre,",832,496,881,512
200,e,889,501,896,510
201,nacqui,902,493,951,511
202,Indiano;,957,493,1022,509
203,La,690,517,709,532
204,mia,720,517,746,528
205,parria,756,516,798,532
206,infelice,810,512,866,527
207,Ti,683,532,723,549
208,raccomando.,725,531,818,548
209,Ida.,131,485,160,498
210,(risoluta),171,485,239,503
211,"Zam,",129,520,166,533
212,(Alla,184,519,225,534
213,fin,235,521,253,533
214,sarò,263,522,294,536
215,contento.,304,524,377,537
216,Vendicarmi,201,537,289,553
217,alfin,298,536,336,557
218,potrò.,342,540,387,558
219,),398,542,402,555
220,Deh,199,555,230,568
221,tu,242,560,256,568
222,affretta,266,557,319,571
223,il,330,556,345,570
224,bel,349,557,370,571
225,"momento,",381,556,457,573
226,E,198,573,209,590
227,mai,219,573,245,586
228,più,256,574,279,590
229,ti,289,574,300,587
230,lascierd.,311,573,374,588
231,(Ah,184,590,218,606
232,per,228,595,251,606
233,me,260,596,281,605
234,non,292,596,318,607
235,v'è,329,593,354,604
236,con,367,591,388,607
237,tento,390,591,427,608
238,Pace,201,606,234,625
239,più,244,608,267,626
240,sperar,277,608,322,627
241,non,333,613,359,624
242,so.,370,614,391,625
243,),400,612,408,628
244,Tu,197,625,220,640
245,trionfi,230,623,276,640
246,in,284,625,302,640
247,tal,312,627,331,640
248,momento;,342,626,419,644
249,Al,192,640,232,659
250,destino,224,643,281,659
251,io,289,645,303,659
252,cederò.,312,644,368,661
253,(,769,548,780,565
254,entra,776,554,812,564
255,con,822,554,843,563
256,Guardie,852,550,909,562
257,nella,918,549,951,562
258,capanna.,961,552,1023,564
259,Oh,789,566,818,584
260,mio,822,568,849,580
261,geloso,859,568,905,584
262,"amore,",914,570,967,582
263,Taci,689,588,724,601
264,;,731,593,735,604
265,non,745,591,771,600
266,mi,783,588,800,599
267,destar,811,586,855,599
268,più,862,584,889,600
269,furie,896,583,939,600
270,al,945,584,957,598
271,core.,966,588,1006,596
272,(parte,794,605,840,620
273,col,847,602,868,616
274,resta,875,605,908,616
275,delle,918,603,952,615
276,Guardie.,961,602,1023,616
277,Gus.,652,574,683,587
278,Ida.,130,590,159,604
279,(i,310,662,336,678
280,divideno,345,660,405,678
281,",",409,673,414,679
282,e,437,662,445,680
283,partono,447,662,491,682
284,-,494,664,498,682
285,et,194,672,224,691
286,tos,259,672,287,691
287,li,292,672,302,689
288,SGE,972,705,1009,720
289,SCE-,442,715,480,729
