,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
0,тто,337,90,414,110
1,SECOND0.,791,88,943,104
2,Padre!,817,105,866,124
3,$9,1017,91,1032,102
4,58,183,99,198,111
5,E,212,111,222,128
6,tu,222,117,235,127
7,",",242,111,252,128
8,Idalide,257,112,309,124
9,...,315,121,328,125
10,Ida.4,165,134,203,148
11,smarita),208,128,267,145
12,Puoi,203,150,236,162
13,ru,249,153,261,161
14,volete,272,148,319,163
15,Idalide,329,147,380,162
16,?,385,149,390,160
17,Gas.(,164,165,204,181
18,com,210,165,232,180
19,ira,243,164,261,178
20,frenata),266,164,330,180
21,Osi,200,185,225,197
22,tu,236,188,249,196
23,ancor,260,183,300,200
24,?-al,302,183,354,200
25,mio,361,184,388,196
26,rival,398,184,432,197
27,vuoi,442,185,474,198
28,fotse,485,185,521,198
29,Nel,200,203,226,216
30,mio,239,200,271,216
31,rossore,274,205,326,215
32,offrir,337,202,375,214
33,nuovo,386,205,431,215
34,trionfo?,442,202,500,217
35,Gat,679,113,709,125
36,Alo.,680,131,718,144
37,Padre,717,145,759,158
38,chiamarmi,769,145,847,159
39,ardisci?,858,143,917,156
40,Vuoi,716,163,752,175
41,sangue,758,167,808,178
42,?,814,164,818,176
43,prendi,824,158,871,176
44,il,878,162,887,176
45,mio:,893,162,927,173
46,"Zamor,",935,159,987,172
47,ferisci:,994,157,1048,170
48,Zam.E,682,176,728,198
49,mori,739,179,773,203
50,E,313,128,324,144
51,ancora,324,132,373,144
52,E,905,124,914,137
53,tu,916,124,930,137
54,ancora,937,126,985,137
55,E,417,164,429,181
56,mancarmi,434,163,501,180
57,(come,823,199,869,211
58,risolute,877,198,929,210
59,per,937,200,961,211
60,trafiggerle.,971,194,1051,208
61,"Ab,",817,216,849,231
62,"no,",859,220,885,230
63,Zamor,895,213,944,228
64,...,950,223,963,226
65,Ferma,838,231,886,248
66,(lascinndo,927,230,1003,244
67,Mon.,1013,227,1051,240
68,Inumano!,896,246,969,262
69,(,899,266,911,285
70,cen,912,265,931,283
71,nobile,935,264,981,283
72,fierezza.,982,263,1054,281
73,Ida.,682,216,710,229
74,(,284,219,294,237
75,com,296,219,317,237
76,"fierezza,",317,220,383,237
77,e,404,219,412,237
78,"trasporto,",409,223,477,236
79,che,487,221,509,233
80,va,518,224,535,232
81,crescende.,305,234,381,249
82,Gas.,680,236,709,246
83,Zam.,682,253,719,264
84,"Tradiscimi,",200,255,295,271
85,ma,306,258,325,267
86,il,337,254,346,267
87,mio,355,256,383,267
88,Tradito,200,271,259,287
89,"affetto,",268,272,327,288
90,il,336,272,346,285
91,mio,356,272,385,285
92,schernito,394,271,464,287
93,onore,472,277,514,289
94,Una,208,287,238,304
95,vittima,242,290,295,304
96,vuol,306,291,337,303
97,..,343,299,355,303
98,tremane...,367,293,444,304
99,questa,454,294,501,308
100,(afferra,216,310,269,325
101,"Mon.,",279,308,325,324
102,e,335,313,342,320
103,gli,348,308,367,324
104,innalza,375,308,427,322
105,un,436,312,452,321
106,pagnale,458,306,513,325
107,al,523,308,535,320
108,pette.,253,329,296,346
109,La,198,344,217,358
110,vittima,229,344,282,359
111,sarà,292,344,320,358
112,..,330,353,343,357
113,Credi,715,286,756,300
114,forse,768,287,802,300
115,ch',813,287,833,300
116,io,841,287,853,300
117,sia,864,286,883,299
118,Spagnuolo,714,306,789,321
119,per,801,309,822,320
120,versar,833,308,877,316
121,sangue,890,307,940,318
122,innocente?,951,303,1033,313
123,(,938,319,948,335
124,getta,949,318,978,334
125,il,983,318,994,330
126,dardo.,1001,318,1050,328
127,"Vivi,",716,340,758,354
128,"vivi,",768,340,807,353
129,signor,815,337,861,354
130,perdona,882,336,944,353
131,un,953,340,971,349
132,cieco,982,335,1019,347
133,(,827,354,837,370
134,cos,839,353,857,370
135,sommessione,861,353,947,367
136,e,956,357,963,365
137,tenerezza.,973,354,1050,364
138,Barbaro!,300,361,366,377
139,arresta,378,361,427,379
140,.,429,362,445,379
141,(si,255,378,285,395
142,stacca,288,384,328,392
143,da,338,379,354,392
144,Zam.,365,378,402,392
145,e,413,384,419,392
146,va,428,380,447,392
147,verio,457,381,493,392
148,Gus.,502,379,534,393
149,Ida.,164,364,192,375
150,Disperato,716,375,790,390
151,trasporto,800,372,867,390
152,di,878,372,890,385
153,cui,902,372,923,385
154,sento,935,375,973,383
155,"Rossore,",718,391,786,408
156,orror.-,791,390,861,407
157,"Gusmano,",864,389,942,406
158,Zam.Che,164,398,233,409
159,fai,244,394,263,409
160,?,269,397,273,409
161,1d,161,414,184,430
162,a.,186,413,196,430
163,Salvo,299,412,339,428
164,mlo,349,414,376,427
165,padre,387,413,426,431
166,..,434,422,446,427
167,(presentandesi,823,407,930,424
168,intrepido,938,404,1000,422
169,a,1009,410,1015,417
170,lei.,1025,405,1050,417
171,Ecco,716,427,751,442
172,inerme,761,427,812,442
173,Zamor,822,426,872,441
174,:,880,426,888,441
175,ecco,892,429,924,440
176,in,934,425,947,437
177,tua,957,428,979,438
178,mano,990,427,1028,434
179,Un,720,444,750,461
180,rivale,751,446,794,458
181,il,805,445,814,457
182,cui,825,446,847,457
183,sangue,858,448,906,461
184,Tanto,716,463,762,476
185,bramasti.,771,463,842,475
186,"Versalo,",853,459,918,476
187,non,929,464,955,473
188,chiedo,965,458,1015,472
189,(,367,428,379,447
190,lda.,376,428,403,444
191,è,412,431,418,444
192,rivelta,428,432,476,444
193,a,490,428,505,447
194,Gus.,501,430,534,445
195,Mon.,166,446,203,465
196,Morlr,205,446,249,465
197,"lasciami,",253,449,323,464
198,o,332,453,339,462
199,figlia.,350,446,393,465
200,Gus.,162,470,193,481
201,La,200,467,217,480
202,"destra,",227,467,298,483
203,o,300,465,312,483
204,ch'ogni,315,465,372,483
205,Indiano,376,467,433,481
206,Cadrà,198,485,241,498
207,traffitto,252,486,307,499
208,-,313,492,320,494
209,vieni,326,483,362,498
210,:,370,489,372,498
211,o,382,489,390,498
212,questo,399,489,447,502
213,ferro,457,485,492,498
214,Passa,199,503,238,515
215,a,249,508,255,516
216,tuo,267,507,289,517
217,padre,299,502,340,519
218,il,349,503,361,519
219,seno.,368,503,418,520
220,(con,860,480,894,494
221,"forza,",903,477,949,494
222,e,959,482,965,489
223,disprezzo.,973,477,1051,491
224,Da,717,497,744,514
225,te,747,502,759,511
226,altra,769,498,804,512
227,che,814,497,839,510
228,morte;,850,501,902,510
229,ma,916,501,935,509
230,risparmia,946,495,1016,512
231,"Montezo,",716,517,792,532
232,e,800,519,808,528
233,tanti,817,516,852,529
234,miseri,863,515,908,527
235,innocenti.,919,512,997,527
236,"Idalide,",716,533,777,551
237,contenti,786,536,848,548
238,(è,382,520,426,538
239,per,428,519,446,538
240,ferir,451,518,486,537
241,Mon.,495,519,534,532
242,Zam.,167,536,205,555
243,Empio',207,536,259,555
244,ti,260,539,269,551
245,ferma,277,538,318,550
246,:,324,536,332,555
247,o,333,542,341,550
248,il,347,538,356,550
249,padre,362,538,402,554
250,anch'io,408,536,462,551
251,ti,466,539,478,555
252,sveno.,484,542,530,551
253,(,860,550,872,569
254,com,874,549,895,567
255,"parsione,",897,550,963,566
256,ma,972,555,991,561
257,franco.,998,548,1049,564
258,(,262,553,273,572
259,Zam.,275,553,303,572
260,prendendo,309,553,382,571
261,Alv.,393,556,425,569
