,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
157,...,895,486,907,489
158,(,449,491,458,512
159,parte,461,491,491,514
160,Mon.Che,135,508,198,522
161,medita?,209,509,266,523
162,che,276,511,301,523
163,teta,311,513,346,525
164,?,352,512,357,523
165,Ed,169,526,189,539
166,io,200,527,212,539
167,che,222,528,246,541
168,deggio,257,527,304,543
169,"far?-Gusman,",314,528,426,544
170,la,436,529,447,540
171,"figlla,",458,527,499,544
172,La,169,544,187,557
173,"patria,",198,545,247,560
174,il,258,545,266,558
175,mio,274,543,303,558
176,"dover,",312,546,364,561
177,la,375,547,387,559
178,"fe,",398,544,423,561
179,l'onore...,430,546,498,558
180,"Tu,",169,560,201,577
181,"consiglia,",206,563,275,580
182,o,280,568,287,577
183,gran,293,567,325,579
184,"Dio,",330,561,363,579
185,reggi,369,565,404,580
186,it,411,564,420,576
187,mio,427,564,453,575
188,core.,462,567,498,576
189,(,832,495,841,511
190,per,843,495,861,511
191,entrar,860,494,908,509
192,nella,915,494,950,508
193,capanna,953,496,1012,509
194,.,1018,501,1022,505
195,T,842,512,852,527
196,arresta,862,512,910,529
197,(,854,529,865,547
198,escendo,867,529,916,547
199,con,922,534,943,543
200,trasporto.,953,531,1022,545
201,Zam.,656,519,693,532
202,Ida.,654,553,683,566
203,Vanne:,693,552,748,564
204,lasciami,760,551,819,563
205,almeno,830,550,884,562
206,D.,690,569,710,582
207,te,721,573,733,582
208,lunge,744,570,783,584
209,spirar,794,569,840,585
210,...,847,576,859,580
211,(,934,564,945,580
212,come,947,564,976,582
213,sopra.,982,566,1024,582
214,Resta,833,584,874,598
215,o,883,589,891,596
216,mi,900,583,919,595
217,sveno,929,586,970,595
218,..,976,591,988,594
219,(2grte,446,582,490,600
220,Zam.,653,590,690,600
221,Guarda,690,602,743,619
222,..,754,613,766,617
223,(,705,620,716,638
224,drizza,718,619,764,637
225,la,768,621,780,634
226,punta,789,624,829,636
227,d'us,838,619,871,632
228,dardo,881,619,920,631
229,al,930,617,943,629
230,swo,954,622,974,630
231,petto.,982,619,1024,633
232,Ida.,656,638,692,655
233,(agitata),693,641,756,653
234,Che,766,636,797,652
235,fai?,807,639,835,651
236,..,845,647,858,650
237,che,869,637,895,648
238,vuoi?,906,636,947,648
239,Zu.Che,655,656,721,674
240,voglio?,732,655,783,673
241,e,793,661,801,669
242,a,813,653,820,671
243,me,827,660,847,668
244,cu,859,659,872,670
245,domandar,879,654,952,665
246,lo,962,652,974,664
247,puoi,981,651,1011,667
248,?,1019,650,1024,662
249,"Dimmi,",694,673,755,690
250,che,760,672,785,688
251,fa,795,673,809,687
252,de',819,673,840,686
253,sacri,850,670,885,687
254,eterni,894,669,938,684
255,nodi,949,668,981,682
256,Onde,690,693,731,706
257,amor,736,696,774,704
258,ci,784,692,795,705
259,congiunse,805,692,879,705
260,?,885,689,890,702
261,-,899,696,907,699
262,con,915,692,940,700
263,quai,950,687,982,702
264,vesti,990,686,1024,702
265,SCE-,442,701,482,716
266,Le,989,703,1007,718
