,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
113,Ida.,673,356,702,368
114,Zam.,164,363,198,376
115,Oh,200,378,229,396
116,Idalide,232,380,284,393
117,!.,291,381,308,394
118,Ida.,164,397,191,410
119,4,191,418,196,430
120,2.,203,417,211,429
121,Oh,346,364,370,378
122,tormento!-,374,366,477,380
123,La,711,374,729,388
124,"rea,",739,378,772,389
125,signor:,778,374,836,391
126,tutto,845,377,881,388
127,il,891,374,899,386
128,Alr.,676,389,713,406
129,disegno,906,372,968,395
130,...,969,371,993,394
131,E,950,389,962,407
132,mio.,963,390,1000,403
133,Oh,334,398,357,411
134,Zamor!,368,398,427,413
135,Morir,393,416,439,430
136,mi,448,417,467,429
137,sento,477,416,518,434
138,(cen,846,410,876,425
139,"fermezza,",884,409,963,425
140,e,971,412,977,420
141,dignità,986,407,1035,422
142,.,1042,414,1045,418
143,GRI.,674,425,713,443
144,Come,711,425,754,442
145,?.,759,428,777,441
146,signor,787,427,832,446
147,.,838,429,854,446
148,a,334,435,340,448
149,2.,343,438,355,446
150,Dunque,215,451,275,467
151,.,282,460,293,464
152,addio,299,450,340,464
153,-,350,458,367,461
154,Per,377,451,403,465
155,sempre,412,456,465,468
156,addio.,474,451,531,465
157,Gela,232,466,267,483
158,il,277,470,286,482
159,cor,296,473,319,482
160,.,325,478,335,481
161,vacilla,346,469,396,483
162,il,407,471,415,483
163,pie...,427,471,465,487
164,Sempre,232,486,288,502
165,"almen,",298,487,351,503
166,bell',360,488,391,501
167,idol,397,486,429,501
168,"mio,",435,489,472,504
169,"Deh,",234,501,273,520
170,ricordati,285,503,347,518
171,di,358,505,371,518
172,me.,382,509,412,519
173,(dividendesi,285,522,377,539
174,com,392,528,411,535
175,titta,425,526,457,535
176,la,470,523,481,535
177,ped.,490,525,531,540
178,All,306,537,336,555
179,ultimo,338,537,380,556
180,addin,387,541,426,553
181,Zam.,434,540,470,554
182,è,482,539,493,554
183,quari,498,541,533,557
184,al,303,557,316,575
185,"foro,",322,558,358,575
186,Ida.,369,558,395,571
187,si,404,559,415,575
188,getta,426,561,460,574
189,in,474,558,487,571
190,brace,497,556,531,571
191,cio,303,571,326,587
192,ad,335,571,358,587
193,Alv.,363,576,396,588
194,quando,409,572,457,592
195,dall,469,576,501,589
196,alse,507,576,531,589
197,comparisce.,302,593,384,609
198,Alv.,674,447,710,458
199,Gli,852,445,876,457
200,rendo,887,443,928,456
201,(,956,459,966,475
202,come,968,459,994,477
203,sopra.,1001,463,1045,478
204,Quei,710,480,745,497
205,di,755,480,769,493
206,che,779,481,805,493
207,mi,816,481,833,494
208,"serbo,",844,480,892,495
209,che,901,479,926,492
210,a,935,483,942,491
211,me,952,483,974,491
212,donisti.,983,476,1045,490
213,In,712,495,732,513
214,fui,738,495,764,513
215,di,768,498,781,511
216,fede,792,498,822,511
217,al,831,498,845,511
218,padre,856,498,895,513
219,tuo,905,501,929,510
220,mancasti.,939,495,1011,509
221,Gu.(Oh,675,514,741,531
222,rimprovero?),753,514,858,535
223,Lla.,676,533,704,546
224,Che,712,550,741,564
225,fia,752,551,767,564
226,di,778,551,791,564
227,noji?,802,550,834,565
228,Oh,849,531,878,549
229,"Cielo,",880,533,930,548
230,Non,823,568,854,584
231,paventar.,866,568,938,588
232,Zam.,677,570,714,581
233,24an.,677,587,711,601
234,A,723,601,735,620
235,che,735,604,762,619
236,ti,770,605,780,617
237,trassi>,790,604,838,618
238,Oh,921,581,949,600
239,"figlia,",959,583,1005,602
240,(breve,927,621,975,634
241,silenzio.,983,620,1045,631
242,"Ebben,",832,639,883,656
243,"padre,",895,640,942,655
244,ti,952,640,961,651
245,cedo.,972,637,1014,650
246,(dopo,894,658,939,674
247,aver,947,660,979,668
248,pensata,987,655,1042,673
249,.,1044,655,1048,673
250,Viva,714,674,749,688
251,"colui,",759,675,805,690
252,ma,814,679,834,687
253,lange,845,675,884,691
254,i,894,676,897,687
255,giorni,909,673,952,691
256,suoi,964,673,993,686
257,"Tragga,",714,691,776,710
258,e,785,696,792,705
259,sempre,801,692,856,711
260,da,864,693,883,711
261,noi.,892,694,922,706
262,B,868,709,876,725
263,13,884,714,897,725
264,SCE,475,702,513,718
265,E,1010,707,1018,724
266,to,1018,712,1031,720
