,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
110,mio,777,255,805,272
111,cor,812,252,836,268
112,..,838,252,858,271
113,(si.,860,252,901,270
114,fe,903,251,911,270
115,...,913,251,931,270
116,de,932,251,948,264
117,giu..,959,252,998,269
118,mentre,724,271,788,289
119,è,803,272,809,285
120,per,817,275,840,289
121,proferir,851,269,904,288
122,"giuro,",913,271,961,286
123,Zam.,971,268,1009,287
124,"grids,",745,290,796,307
125,apre,800,288,829,307
126,la,834,287,856,307
127,"fola,",858,287,896,305
128,e,901,293,906,302
129,presentando-,913,286,1008,305
130,i,747,306,766,321
131,a,776,306,784,323
132,Ida.,784,306,811,321
133,(piane,409,252,455,268
134,a,460,257,467,265
135,Idz.,472,252,499,266
136,"Gusman,",343,266,411,285
137,tua,422,273,444,284
138,sposa,454,273,491,289
139,Ed,307,303,327,318
140,io,337,304,351,317
141,l,360,304,367,317
142,accetto,374,306,425,319
143,(Oh,410,321,442,342
144,pene!),453,323,500,344
145,Che,923,323,954,334
146,fai,963,321,981,333
147,?,986,322,991,333
148,Zam.,643,329,678,339
149,Fermati:,678,343,744,356
150,non,753,345,779,356
151,giurar:,788,343,842,357
152,vive,852,342,884,353
153,Zamoro.,895,339,959,352
154,Ida.,643,362,671,375
155,Zamoro,681,358,736,375
156,!-,738,357,781,373
157,(Toravvisa),789,356,869,373
158,Giusto,877,357,926,372
159,ciel,935,356,961,368
160,!..,967,357,986,368
161,Gus.,647,378,681,394
162,(a,682,376,702,393
163,Zam.,703,375,741,392
164,Ida.,644,394,676,413
165,(rade,678,393,719,413
166,fra,721,393,743,412
167,le,745,393,756,408
168,braccia,760,394,807,408
169,d'Emi.),811,394,870,410
170,Gur.,643,417,674,428
171,Idalide!...,679,413,751,426
172,che,756,413,781,426
173,fu!,792,413,814,425
174,-,825,419,841,423
175,Velo,852,411,887,424
176,di,896,411,909,424
177,morte,919,413,962,421
178,Le,680,432,698,445
179,copre,708,436,748,449
180,il,759,432,769,444
181,viso,778,431,808,444
182,:,814,436,817,444
183,Zem.,646,451,683,462
184,Esi.,645,468,678,479
185,Terribile,684,479,751,498
186,e,759,479,771,498
187,crudel!),776,481,846,496
188,Alv.,645,502,680,516
189,Hen.,645,521,679,533
190,Oh,677,532,704,550
191,periglio!),714,534,789,555
192,Gur.,646,555,675,568
193,Fa,682,554,698,567
194,cor.,707,558,737,569
195,Zam.,646,573,686,589
196,Idalide,681,585,733,603
197,..,744,598,758,602
198,GHr.,647,605,680,623
199,(fieramentr),682,605,775,623
200,Ma,779,606,802,619
201,tu,812,609,825,619
202,chi,835,605,858,618
203,sei?,868,605,896,619
204,Zam.,648,622,690,639
205,con,694,629,714,637
206,impeto),725,622,777,640
207,Che,888,375,919,387
208,dici,928,375,955,386
209,?,962,373,966,385
210,Io,939,392,965,407
211,moro.,965,394,1010,405
212,(A,429,375,451,392
213,quale,461,374,501,393
214,(ascorteranno,220,410,328,427
215,all',340,409,365,427
216,ara.,367,409,404,426
217,Ida.,410,411,437,423
218,resterà,453,408,499,420
219,rivolta,238,427,285,440
220,allo,290,426,314,444
221,spettatore,319,427,386,443
222,",",393,425,403,443
223,cosicbè,404,427,450,440
224,Zam.,463,425,499,439
225,non,237,450,260,462
226,petrà,269,444,304,462
227,ravrisarla,314,444,392,457
228,essendo,398,444,450,457
229,Idalide,823,447,874,460
230,!..,881,446,898,460
231,(Oh,892,461,929,476
232,momento,931,464,998,475
233,SCEN,235,477,326,495
234,A,341,477,357,495
235,X.,392,479,408,492
236,(Che,820,500,860,514
237,avvenne,870,503,931,511
238,?),937,496,953,510
239,(Ei,925,511,951,529
240,vive,960,515,991,526
241,?,998,514,1003,523
242,Zamoro,136,515,192,528
243,fra,200,515,221,529
244,le,231,516,242,528
245,colenne,251,515,298,528
246,che,308,515,329,527
247,sorrastano,340,519,412,529
248,alla,420,516,445,527
249,gradi-,457,516,500,531
250,nata:,170,532,206,545
251,si,220,534,232,545
252,ferma,242,533,284,549
253,osservando,296,534,371,546
254,il,383,533,393,546
255,"Tempio,",402,532,460,549
256,e,472,539,478,547
257,la,488,534,500,546
258,pompa.,168,555,219,568
259,(nuova,445,568,499,582
260,Zam.,139,581,180,600
261,empio,209,584,253,601
262,augusto,262,588,317,601
263,del,326,584,348,597
264,"Sol,",355,584,386,600
265,qual,395,582,427,602
266,sei!,432,583,460,602
267,qual,468,587,500,602
268,Totna,789,571,836,584
269,in,846,570,859,583
270,te,870,572,882,582
271,stessa;,893,572,943,582
272,A,181,602,192,619
273,sguardi,192,602,245,619
274,miei,255,602,286,616
275,pompa,297,606,345,619
276,s'affaccia!,354,601,435,616
277,Gus.,136,621,176,637
278,(al',178,619,206,636
279,ara,208,619,230,636
280,),234,622,238,636
281,Sommo,169,634,222,652
282,"Nume,",232,634,284,653
283,a,293,642,300,651
284,te,309,642,322,651
285,innanzi,333,638,386,651
286,Amor,170,656,214,670
287,verace,223,659,270,670
288,è,280,657,287,669
289,puro,297,658,332,673
290,Eterno,414,621,466,634
291,Zamoro,849,621,906,637
292,..,915,629,927,632
293,(e,857,638,893,653
294,si,895,637,907,653
295,rimette,909,638,959,650
296,subito.,968,637,1013,650
297,A,700,659,708,674
298,lei,708,660,724,672
299,m',736,659,753,670
300,invia;,760,659,807,672
301,son,817,662,840,671
302,per,851,662,873,672
303,costume,884,660,943,669
304,antico,953,659,996,668
305,Alla,171,674,204,687
306,mia,214,674,241,687
307,"sposa,",249,672,301,690
308,e,309,672,319,690
309,sacra,321,672,360,690
310,fede,366,672,398,690
311,io,410,672,430,690
312,giuro.,432,674,478,690
313,(breve,384,689,435,707
314,silenzio.,441,689,505,707
315,E,462,707,469,723
316,tu,473,712,487,722
317,Di,682,677,699,689
318,Zamoro,713,676,768,693
319,"compagno,",780,678,861,692
320,e,869,680,877,692
321,tuo,887,678,910,688
322,nemico.,920,674,979,685
323,Gus.,647,692,684,710
324,Quale,684,694,727,710
325,ardir:,737,694,783,707
326,...,794,703,807,706
327,Alv.,963,703,1001,722
