,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
229,virtù,274,635,310,651
230,.,317,646,321,649
231,Zam.,128,651,165,665
232,Alv,129,666,166,684
233,Ora,172,667,196,686
234,nol,202,670,223,685
235,posso.,235,674,282,688
236,Appena,293,671,349,691
237,Compira,163,689,225,707
238,la,236,690,247,702
239,gran,257,694,288,706
240,festa,299,690,332,703
241,",",341,699,345,706
242,e,354,694,361,704
243,sttetto,370,694,417,704
244,il,427,691,437,704
245,nodo,448,690,482,704
246,Son',413,479,443,494
247,io.,451,480,470,494
248,Musica,650,489,700,502
249,vivate,708,487,757,500
250,precede,766,486,818,503
251,le,828,486,839,498
252,guardie,850,486,901,502
253,di,915,485,929,498
254,Gusmano,938,484,1006,498
255,",",1013,495,1016,500
256,che,687,506,708,519
257,si,718,506,728,517
258,dispngono,737,503,807,520
259,pel,816,504,837,521
260,"Tempio,",846,503,904,521
261,poi,911,503,932,520
262,escono,942,507,982,516
263,Ge-,992,504,1016,516
264,"nerali,",683,523,732,539
265,"Grandi,",741,520,799,539
266,Spagaueli,810,520,874,538
267,con,880,519,903,538
268,"Gasmano,",905,519,988,537
269,Ca-,995,522,1016,533
270,"eicbi,",684,541,724,556
271,"Indiani,",729,537,792,555
272,Denzelle,802,536,863,552
273,con,872,543,892,552
274,"Idalide,",898,538,957,553
275,e,967,543,973,551
276,Mon-,979,535,1017,551
277,"tezo,",686,561,725,574
278,"Emira,",735,557,787,573
279,"Spagnucli,",797,557,869,573
280,e,879,561,885,569
281,Indiant,894,556,945,568
282,indi,954,552,982,568
283,CORO.,817,592,875,606
284,Vivono,269,619,324,633
285,entrambi,334,619,399,634
286,in,410,620,424,633
287,seno,434,624,466,635
288,beria,724,632,801,662
289,esulti,810,642,849,665
290,:,858,649,860,666
291,L'India,732,659,794,676
292,festeggi:,806,662,871,679
293,Echeggi,741,678,803,696
294,intorno,826,677,878,693
295,Felicità.,737,694,802,713
296,Guidami,299,653,369,669
297,a,379,659,387,668
298,loro.,396,656,433,670
299,Che,444,709,475,720
300,Co-,974,712,1001,727
