,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
331,Zam.,139,584,176,595
332,Авсог.,174,600,228,614
333,),238,601,244,616
334,Gas.,137,618,167,631
335,(Qual,272,617,319,633
336,mi,330,618,348,631
337,si,358,618,369,630
338,affaccia,379,618,435,633
339,(cia,454,618,483,632
340,!.,488,615,505,633
341,Pensier,174,636,229,650
342,"crucion,",234,633,300,651
343,e,309,641,316,648
344,il,321,636,331,648
345,cor,337,640,360,648
346,mi,365,637,382,649
347,tarba,388,633,425,650
348,e,431,640,438,648
349,agghiac-,441,636,504,651
350,(e,190,653,222,669
351,si,224,653,236,669
352,volge,238,654,273,669
353,a,283,658,289,666
354,Ida.,300,653,327,666
355,fsi,337,652,369,668
356,gli,374,652,392,668
357,ecchi,405,655,436,667
358,su,444,651,463,667
359,lei,473,653,490,666
360,sempre,216,676,263,688
361,"marcato,",272,676,334,686
362,con,346,677,367,685
363,"passione,",378,675,443,688
364,e,459,672,472,688
365,ama-,470,676,503,683
366,rEzza.,215,693,262,702
367,Ida-,456,706,485,719
368,SCE-,968,701,1007,715
