,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
0,SECOND,777,87,888,109
1,O.,913,89,925,109
2,ATTO,289,99,398,114
3,47,1001,100,1017,111
4,SCENA,752,125,884,144
5,X.,926,128,942,143
6,SCEN,246,154,345,166
7,A,364,152,376,165
8,1X.,416,153,439,167
9,Boschetto.,808,164,890,181
10,Gusmano.,303,206,381,223
11,"Idalide,",786,200,848,216
12,Emira,857,197,904,216
13,.,906,197,911,216
14,Ida.,650,246,702,269
15,N,698,237,738,261
16,on,728,249,751,265
17,mi,757,253,775,266
18,"seguir,",782,253,833,272
19,"lasciami,",839,253,905,273
20,"Emira,",913,253,963,272
21,iovoglia,973,254,1033,273
22,Sola,697,268,728,282
23,restar,738,273,780,284
24,col,790,269,811,285
25,mio,822,269,849,284
26,dolore,859,270,907,285
27,Emi.,662,286,694,298
28,Posso,698,303,740,319
29,lasciarti,749,304,808,321
30,in,821,305,840,323
31,questo,843,310,892,323
32,stato!,900,306,945,324
33,ah,956,308,973,321
34,troppo,982,311,1031,326
35,Dessi,698,320,737,338
36,pietà.,749,321,795,343
37,Ida.,661,339,689,351
38,Non,696,356,728,370
39,ha,738,356,755,371
40,più,766,358,789,373
41,asilo,798,358,832,371
42,fra,843,357,863,371
43,mortali.,874,358,934,373
44,-,946,358,953,375
45,I1,960,359,970,372
46,solo,981,360,1010,373
47,Conforto,706,372,765,390
48,amaro,774,375,820,389
49,che,828,376,854,391
50,mi,863,378,882,390
51,resta,892,380,927,391
52,"ancora,",937,380,996,395
53,E',695,393,721,410
54,questa,721,396,770,409
55,"tomba,",781,394,836,411
56,e,845,399,852,408
57,il,864,394,873,408
58,pianto,885,396,932,411
59,mio.,940,395,974,408
60,Emi.,661,409,693,422
61,Fur.,154,258,196,279
62,MortoZamoro!..e,196,258,349,276
63,il,354,260,364,273
64,crederò,370,258,426,276
65,?-quel,430,257,474,275
66,"pianto,",479,253,531,274
67,Quella,194,282,242,295
68,disperazion,253,279,340,294
69,non,351,281,378,289
70,dubbia,389,276,436,290
71,fede,446,273,475,290
72,Fanno,194,295,239,311
73,del,248,295,276,312
74,vero.,281,294,333,311
75,lo,348,295,363,309
76,dunque,371,294,426,310
77,E,853,289,862,303
78,come,865,290,895,305
79,(,456,310,467,329
80,con,469,310,487,329
81,gioja.,491,312,532,329
82,Più,194,335,219,348
83,rivale,229,335,271,347
84,non,282,337,307,346
85,ho!,319,332,343,346
86,-,354,336,359,339
87,Ma,370,331,394,344
88,dove,404,331,439,343
89,cadde?,449,327,503,343
90,Per,194,354,220,365
91,man,230,357,259,364
92,di,269,351,283,364
93,chi,293,351,316,364
94,splrò,330,349,368,365
95,?,370,348,380,364
96,come,384,354,422,362
97,l'annunzio,432,349,516,361
98,A,206,371,216,389
99,lei,219,370,242,387
100,"pervenne,",247,373,324,384
101,ed,334,367,350,380
102,io,363,367,376,379
103,I'ignoro,383,365,451,382
104,?-,453,364,473,381
105,e,476,367,483,378
106,forse,494,365,529,377
107,(,385,382,395,399
108,riffettendo,397,382,467,401
109,1empre.,475,387,530,399
110,Trama,195,404,246,417
111,novella,256,404,310,416
112,questa?,321,402,375,418
113,un',386,403,408,414
114,altra,414,402,448,414
115,volta,457,399,497,415
116,Lo,193,422,214,436
117,pianse,221,423,270,438
118,"estinto,",279,420,339,435
119,e,349,424,356,433
120,poi,366,419,387,435
121,dall',397,417,430,432
122,ombre,436,418,483,431
123,sorse,494,421,530,431
124,Per,195,439,227,456
125,mio,229,439,260,455
126,"tormento,",267,443,339,454
127,ed,348,436,368,450
128,ora,375,440,398,449
129,forse...,402,436,452,449
130,oh,457,436,474,449
131,cielo!..,479,435,530,449
132,Qual,194,459,230,474
133,mi,240,459,258,472
134,si,269,458,280,472
135,và,291,456,307,470
136,squarciando,316,454,407,471
137,orrido,416,453,462,468
138,velo!,472,453,511,466
139,(,449,471,460,488
140,ron,462,470,484,487
141,forza.,486,471,533,486
142,In,196,492,216,510
143,van,223,498,247,507
144,per,260,497,284,509
145,lui,294,493,312,506
146,mi,323,493,340,505
147,pregherai.,352,492,432,508
148,Si,453,489,467,507
149,scopra,469,493,515,503
150,Piera?-spepta,763,339,883,359
151,nel,894,341,916,354
152,cielo,926,342,963,360
153,Deb,832,410,868,426
154,lascia,879,410,920,426
155,Questo,697,428,750,447
156,luogo,760,429,800,448
157,feral:,810,429,852,448
158,ei,862,431,875,444
159,pasce,886,433,925,450
160,troppo,936,434,984,449
161,Il,691,445,720,463
162,tuo,718,450,742,460
163,nero,754,446,783,464
164,"cordoglio,",793,447,870,464
165,La,697,462,714,476
166,tua,725,467,748,478
167,disperazione.,757,464,859,483
168,E,195,475,210,490
169,colui,220,477,257,490
170,forse,267,475,304,488
171,.o,313,473,344,487
172,"Padre,",350,473,406,488
173,E,803,482,814,501
174,questo,815,487,863,502
175,iq,873,482,887,499
176,voglio.,895,484,950,500
177,Vanne:,698,497,755,512
178,ten,766,503,788,513
179,priego,799,500,844,517
180,a,855,505,862,514
181,Dome,873,504,912,516
182,Della,697,515,737,530
183,nostra,747,520,793,532
184,amistà.,803,518,858,533
185,Emi.,661,533,704,548
186,(,706,532,711,550
187,partendo,713,533,773,552
188,commossa),783,536,854,553
189,Ida.(teneramente,661,552,778,570
190,la,783,555,795,566
191,sicbiama),801,551,866,571
192,Anco,877,555,916,569
193,un'abbraccio...,926,553,1033,572
194,La,196,512,215,525
195,trama,225,510,267,525
196,rea;,277,514,308,525
197,se,317,514,331,524
198,nera,342,512,375,522
199,Frode,196,530,239,542
200,è,248,529,255,542
201,in,266,530,279,542
202,"entrambi,",289,527,366,542
203,ancor,376,529,416,537
204,più,428,526,451,541
205,nera,461,528,492,537
206,sia,503,524,522,537
207,La,197,546,215,563
208,pena,224,551,258,563
209,loro,268,545,298,562
210,",",300,544,307,562
211,e,322,544,333,562
212,la,338,543,352,561
213,vendetta,357,544,421,556
214,mia.,428,541,470,555
215,(,481,557,492,579
216,parte.,488,561,533,577
217,Con,890,537,921,550
218,pena:,931,541,973,555
219,addio-,983,538,1033,553
220,(',906,570,947,589
221,abbracciano.,950,570,1033,591
222,11,799,589,811,605
223,cor,825,588,847,606
224,mi,854,591,872,604
225,strappi,882,590,933,608
226,..,940,599,953,603
227,oh,962,593,979,605
228,dio!,990,592,1021,606
229,Emi.,660,586,692,599
230,(le,712,603,747,621
231,vede,746,605,781,620
232,un,791,605,810,622
233,"pugnale,",815,605,885,624
234,che,891,607,914,622
235,nasconde,922,607,986,623
236,sotte,1001,614,1033,625
237,il,748,623,757,636
238,manto.,768,623,815,638
239,Qual,695,640,729,656
