,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
97,(sercano,235,331,299,348
98,narcondersi,309,331,390,344
99,nelle,404,331,436,343
100,"capanne,",447,334,510,346
101,melle,259,351,294,364
102,"grette,",302,353,351,367
103,in,361,354,373,362
104,questo,384,352,425,366
105,Consola,717,322,776,338
106,il,786,324,796,335
107,mio,806,322,844,340
108,cor.,844,326,874,337
109,(Appieno,726,338,798,357
110,contento,806,339,870,358
111,Tu,711,355,744,373
112,"rendimi,",749,355,819,375
113,amor.),825,357,884,373
114,SCEN,231,385,331,399
115,A,351,385,363,398
116,II.,401,384,419,397
117,SCENA,733,392,864,408
118,III.,901,394,925,407
119,Gusmano,136,423,205,436
120,preceduto,219,421,285,437
121,da,301,419,316,432
122,"guardir,",328,421,395,436
123,circondato,410,420,478,432
124,de,493,418,511,430
125,"grandi,",243,438,297,455
126,"general,",305,436,371,455
127,ec.,381,441,399,450
128,"Alvarez,",665,428,734,447
129,"viene,",744,428,792,446
130,Gusmano,800,427,869,448
131,gli,876,429,894,445
132,và,902,429,920,448
133,ripettare,933,430,996,450
134,incontro:,715,447,774,459
135,"'abbractians,",783,445,881,462
136,e,888,452,894,459
137,detii.,904,447,941,460
138,On:,332,458,380,489
139,fermate,384,471,438,490
140,:,446,479,447,485
141,là:,346,473,372,486
142,"Lunge,",173,493,230,509
143,"Indiani,",240,491,303,507
144,il,312,492,321,504
145,timore.,333,492,389,504
146,Pace,172,509,211,524
147,vi,220,510,233,523
148,reco;,244,508,296,524
149,serenate,295,513,355,523
150,il,366,509,376,522
151,core.,387,511,427,521
152,Pace,189,528,225,541
153,torni,235,528,269,541
154,a,281,526,288,540
155,questi,297,527,341,543
156,"lidi,",351,526,386,541
157,Cessi,206,544,244,558
158,omai,256,546,291,558
159,lo,301,543,316,558
160,sdegno,326,544,375,559
161,antico,383,542,429,555
162,:,434,548,437,554
163,Rimirate,206,563,274,576
164,in,283,563,297,575
165,me,308,565,328,574
166,l',338,560,354,577
167,"amico,",356,560,405,577
168,Non,207,581,239,593
169,odiate,248,580,293,593
170,it,303,580,313,592
171,vincitor.,323,579,390,592
172,Farvi,206,599,246,612
173,lieti,258,599,287,611
174,è,299,597,305,610
175,il,317,598,326,610
176,voto,336,600,368,610
177,"mio,",379,597,415,613
178,Non,204,616,237,631
179,desio,246,616,282,630
180,che,293,616,318,628
181,il,329,616,338,628
182,vostro,350,618,396,628
183,amor.,406,613,452,627
184,Qaali,196,632,231,650
185,accenti!.,238,635,312,647
186,pace,323,632,355,648
187,a,365,637,372,646
188,noi?.,382,631,427,645
189,Gus.,137,475,172,491
190,Alv.Degno,647,494,753,516
191,di,759,498,771,511
192,"me,",777,503,803,514
193,"figlio,",811,500,854,517
194,t'abbraccio;,860,499,944,517
195,oh,952,503,969,515
196,come,975,507,1012,516
197,Lieto,682,516,720,529
198,son'io,729,515,778,530
199,aver,787,520,820,531
200,riposto,830,517,881,535
201,tutto,892,521,926,537
202,1l,676,534,703,551
203,supremo,702,538,765,551
204,poter,775,539,813,552
205,nella,823,536,859,549
206,tua,870,539,892,549
207,destra,903,535,946,551
208,!,953,539,958,550
209,Regna,682,549,726,569
210,così,736,552,762,567
211,glorioso,772,551,832,571
212,ognora.,840,557,896,572
213,Cus.,647,568,676,581
214,"Padre,",682,586,734,603
215,qualunque,744,588,821,606
216,"sia,",831,589,859,604
217,Tatta,682,604,724,619
218,agli,731,603,760,621
219,esempj,770,603,821,624
220,tuoi,831,604,860,620
221,la,870,608,882,620
222,gloria,892,608,936,624
223,mia.,946,609,981,622
224,Mow.Per,647,621,710,637
225,te,719,627,732,636
226,felice,741,621,782,638
227,ancora,792,623,841,639
228,L'India,682,640,739,656
229,ritorna,750,642,800,656
230,:,807,639,817,657
231,Da,820,642,841,656
232,passati,852,643,899,658
233,orrori,910,643,953,657
234,Per,676,658,708,672
235,te,718,662,730,671
236,"risorge,",741,659,798,676
237,a,808,665,815,673
238,te,827,664,840,673
239,li,850,659,859,673
240,deve,869,661,903,674
241,:,911,665,914,673
242,Gus.,647,676,676,688
243,All',681,692,713,707
244,India,716,692,755,708
245,doYrò,764,694,807,709
246,tutta,815,697,851,710
247,Io,887,568,910,588
248,"debbo,",911,571,960,589
249,(aGus.,963,624,1017,643
250,Ind.,134,638,164,651
251,"(settovore,",288,649,370,667
252,"1orpreri,",382,650,444,667
253,incerti.,454,649,512,663
254,E,223,669,231,686
255,fia,233,668,249,685
256,vero,254,667,288,684
257,?.,290,667,309,684
258,ei,320,666,342,684
259,chiede,343,666,392,681
260,amor!,400,665,447,680
261,(ri,240,689,258,705
262,prostrano,266,686,330,704
263,a',338,688,350,700
264,pie,354,685,375,703
265,di,384,686,399,699
266,Gusmano,409,685,478,699
267,con,487,690,508,698
268,"fusiene,",261,702,330,721
269,eigiubtio.,337,702,404,720
270,Ed,887,677,906,692
271,io,918,679,930,692
272,Ec,470,720,493,734
273,A,810,710,855,731
274,5,856,717,860,728
275,La,977,714,995,728
