,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
0,ATT,284,81,374,99
1,O,411,80,418,98
2,SECONDO.,784,74,935,96
3,$5,1006,83,1021,96
4,34,175,94,189,106
5,Ti,187,103,213,119
6,comincio,223,105,290,120
7,a,301,108,307,116
8,gustar!,318,103,371,119
9,Zamoro,383,102,440,116
10,in,450,102,463,115
11,pria,474,101,502,118
12,Me,194,124,218,139
13,vegga,229,127,270,139
14,sposo,280,125,320,138
15,a,330,124,336,133
16,"Idalide,",347,120,409,137
17,e,426,119,442,136
18,poi,437,120,458,136
19,mora.,469,118,515,132
20,Sarò,193,142,225,156
21,cosi,234,139,261,155
22,contento.,270,138,342,153
23,),353,139,357,154
24,Andiam:,370,136,440,154
25,preceda,446,135,501,153
26,SCEN,747,113,846,129
27,A,865,114,878,129
28,XVII.,915,114,962,127
29,Miniera,670,151,730,165
30,d'Oro,740,149,787,163
31,nel,796,151,818,164
32,seno,832,156,865,165
33,della,879,150,914,164
34,Montagna,926,150,1001,166
35,Oth-,1009,151,1039,167
36,"gıy,",704,173,742,185
37,è,757,169,764,181
38,aperta,780,172,825,185
39,nell,844,168,875,185
40,alto,883,168,911,185
41,che,924,169,950,182
42,forma,964,167,1006,182
43,un,1020,175,1038,184
44,"Cratere,",704,187,768,201
45,per,783,191,805,203
46,cui,818,187,839,200
47,penetra,855,191,909,203
48,luce,925,187,955,200
49,nel,970,188,991,201
50,seno,1006,193,1039,202
51,d'Otigay:,703,202,772,220
52,Vi,776,202,807,218
53,si,827,203,841,221
54,"discende,",844,203,917,219
55,e,931,209,937,217
56,dall',947,204,979,218
57,"alto,",985,206,1021,222
58,e,1031,211,1039,219
59,da,704,222,720,236
60,una,731,222,757,237
61,parte,764,222,804,239
62,in,811,222,831,240
63,fianco.,838,222,888,237
64,Un,900,222,923,236
65,foro,933,223,963,236
66,nel,972,225,994,238
67,pros-,1003,222,1039,240
68,petto,704,245,742,257
69,dà,751,239,769,254
70,escita,777,243,818,255
71,alla,829,242,854,254
72,Selva,863,241,903,255
73,vicina,914,241,959,254
74,ec.,969,246,988,255
75,(al,465,155,486,171
76,Coro.,492,156,529,168
77,I,208,175,219,193
78,passi,220,175,250,193
79,miei,255,177,288,188
80,felicità.,299,174,360,187
81,Vicino,373,172,425,187
82,Egià,195,194,240,210
83,il,251,195,260,207
84,lieto,271,194,305,207
85,"motnento,",315,195,393,206
86,E,208,212,219,229
87,l'alma,224,211,267,228
88,in,276,213,291,225
89,seno,298,215,332,224
90,a,341,214,348,223
91,giubilar,358,209,417,226
92,mi,426,209,444,221
93,seato.,454,212,500,222
94,Fra,212,231,236,244
95,le,248,231,259,243
96,"palme,",270,230,322,245
97,gli,336,227,356,245
98,"allori,",360,228,410,241
99,le,420,227,432,244
100,"rose,",444,230,481,240
101,Della,230,247,273,261
102,"pace,",281,252,322,262
103,di,331,246,345,258
104,"gloria,",355,246,408,260
105,"d'amore,",417,244,491,260
106,E',228,264,251,280
107,felice,255,264,297,279
