,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
128,no;,343,641,374,662
129,Che,186,664,223,680
130,il,230,663,241,679
131,barbaro,249,660,319,680
132,Tiranno,327,662,404,679
133,Vittima,185,685,259,702
134,al,265,685,279,701
135,fuol,286,685,319,701
136,cadrà.,325,684,385,701
137,Doppo,164,707,230,728
138,si,237,706,250,728
139,lungo,256,707,309,727
140,affanno,314,705,381,723
141,"Creonte,",545,226,629,246
142,"Eurifteo,",636,223,719,247
143,Ermione,726,221,805,247
144,con,812,221,841,247
145,"Equipaggio,",846,223,959,247
146,"Learco,",571,245,645,267
147,"Alcefie,",656,244,741,269
148,Miniftri,760,244,836,268
149,di,839,244,857,268
150,Giuno,864,244,924,268
151,con,930,244,961,268
152,Corone,569,271,631,287
153,di,643,269,660,286
154,"fiori,",668,268,720,288
155,e,732,274,740,285
156,mirti.,754,266,811,285
157,Nobili,824,267,885,284
158,Tebani,897,267,959,286
159,Cuflodi,570,292,639,310
160,Reali,654,289,705,308
161,",",716,295,737,310
162,e,747,289,756,311
163,doppo,756,290,806,311
164,cantato,817,293,883,307
165,il,893,289,907,308
166,Coro,916,290,959,309
167,Antigona,567,314,659,336
168,.,667,324,671,328
169,Cero.,731,354,784,372
170,Scenda,614,376,678,395
171,"Amore,",685,376,759,395
172,e,774,373,788,396
173,fcenda,785,373,843,391
174,Imene,849,373,907,391
175,Colla,637,398,686,416
176,"face,",692,398,743,418
177,e,752,403,761,418
178,le,764,397,791,418
179,catene;,789,401,859,415
180,E,649,420,662,443
181,agli,664,419,699,442
182,Spofi,700,418,744,440
183,fortunati,753,418,834,435
184,L'alme,639,440,703,460
185,"accenda,",711,439,793,461
186,annodi,802,440,864,458
187,il,869,440,881,457
188,cor.,886,443,927,458
189,Egli,615,464,658,486
190,fieno,664,464,710,487
191,ognor,716,463,774,487
192,placati,777,463,838,486
193,Gli,635,484,667,504
194,Aftri:,680,484,733,505
195,e,735,484,748,505
196,faufti,754,483,800,502
197,i,807,485,811,500
198,Numi,818,484,870,501
199,ognor.,877,488,937,504
200,L,634,506,646,529
201,Ciel,652,505,682,529
202,tuoni,684,507,732,524
203,a,739,512,748,523
204,finiftra.,754,505,820,522
205,"Alcefte,",828,504,902,527
206,Antio-,904,503,966,526
207,Cre.Dov'e,552,504,692,563
208,(ре,927,528,960,549
209,Alc.,549,553,591,572
210,Già,604,553,637,576
211,fi,646,553,656,569
212,"prefenta,",663,551,749,575
213,Eccola,573,575,633,594
214,a,640,581,648,592
215,te.,656,579,682,591
216,Erm.,551,598,599,615
217,(Deh,611,594,662,616
218,tu,669,594,685,616
219,m'affifti,696,595,765,612
220,Amore.),774,595,861,614
221,Eur.(Già,552,616,639,640
222,mi,646,619,668,635
223,palpita,676,619,738,640
224,in,745,618,761,634
225,"fen,mi",768,617,824,639
226,trema,832,614,885,639
227,il,892,615,903,632
228,core.),907,615,962,637
229,Cre.,552,641,592,659
230,"Antiope,",607,639,680,662
231,in,705,639,727,662
232,tempo,726,643,785,660
233,giungi,791,638,851,659
234,"Attefa,",575,661,644,681
235,e,656,659,671,683
236,fofpirata.,673,659,762,683
237,Ant.,552,688,600,705
238,E,614,685,624,701
239,in,631,686,647,701
240,tempo,654,683,713,703
241,anch'io,719,683,784,698
242,Vengo,577,708,639,727
243,o,645,712,655,723
244,"Monarca,al",663,703,765,723
245,tuo,772,708,802,721
246,Reale,808,702,861,724
247,afpetto.,867,703,941,723
248,(Mà,579,726,623,749
249,colle,625,726,667,749
250,furie,672,728,715,743
251,in,722,727,737,742
252,"fen,",744,726,776,745
253,coll'odio,781,725,862,748
254,in,865,724,887,748
255,petto.),893,724,951,747
256,Cre.,554,752,594,770
257,Per,609,751,639,766
258,l'Imeneo,648,751,729,766
259,già,735,749,763,768
260,vedi,771,747,807,764
261,Tutto,577,774,632,791
262,efler,642,772,682,791
263,pronto.,689,770,760,794
264,E'quella,772,769,854,793
265,vedendola,752,568,842,595
266,comparir.,845,569,946,596
267,L'andar,189,727,262,745
268,"felici,",272,726,326,747
269,e,338,733,348,744
270,liete-,357,726,406,747
271,Sul,187,751,214,775
272,margine,223,750,298,774
273,di,305,746,326,774
274,lete,328,746,363,773
275,Piacer,188,772,247,790
276,v'accrefcerà.,254,770,374,790
277,parte.,450,774,508,794
278,SCE-,460,794,510,808
279,Se,335,792,363,813
280,&c.,360,793,394,809
281,La,940,791,966,809
