,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
112,vedendo,709,187,785,216
113,ginngere,787,188,869,216
114,Autigona.,874,190,973,217
115,"Ecco,",615,217,669,233
116,chi,678,213,702,230
117,accrefce,709,212,781,230
118,più,787,211,815,234
119,l'affanno,823,211,899,233
120,mio.),905,210,964,233
121,Ant.,590,240,637,257
122,"Creonte,",650,235,737,254
123,ormai,743,234,796,251
124,già,802,235,829,255
125,fcorfa,838,233,888,251
126,E',612,258,647,279
127,gran,640,264,681,278
128,parte,688,263,735,277
129,del,742,257,769,272
130,di.,774,256,808,277
131,"Sai,",814,255,856,275
132,che,858,254,885,276
133,non,895,254,926,275
134,poffo,932,255,977,274
135,Trattenermi,614,277,729,301
136,di,736,279,750,294
137,più,760,278,787,301
138,?,794,278,804,295
139,Se,811,278,830,295
140,deggio,835,275,897,300
141,ai,902,279,917,295
142,Numi,925,274,978,295
143,La,612,299,644,320
144,Vittima,650,299,717,322
145,"inımolar,",725,300,813,320
146,tofto,822,301,868,322
147,ne,870,301,893,322
148,"venga,",902,305,972,324
149,"Fà,",615,320,649,343
150,che,656,324,685,340
151,all,691,324,711,340
152,Ara,722,323,755,345
153,fi,757,320,774,345
154,guidi.,781,320,839,345
155,Cre.,593,349,636,372
156,"Antiope,",642,346,731,371
157,al,740,344,755,370
158,Tempio,762,343,836,369
159,Già,610,369,648,387
160,Ermione,656,365,735,385
161,è,741,367,750,383
162,per,757,372,786,387
163,mio,792,365,825,381
164,cenno,830,371,884,387
165,:,890,371,895,382
166,eal,906,365,940,383
167,Sagri-,945,366,1000,387
168,Perche,615,390,678,407
169,nulla,684,390,727,405
170,oggi,733,387,772,410
171,manchi,781,386,845,404
172,Ti,610,411,650,434
173,precedo,644,413,717,433
174,or,723,408,743,433
175,cold.,748,408,800,431
176,(ficio,948,344,1002,362
177,in,815,431,831,449
178,atto,839,435,874,450
179,di,882,430,900,457
180,partire.,903,431,982,459
181,Eur.,595,455,637,475
182,"Padre,",651,456,717,475
183,e,728,460,737,472
184,"acconfenti,",744,453,845,475
185,Che,615,479,653,495
186,fi,659,478,670,494
187,macchino,677,475,761,493
188,P'Are,767,476,816,492
189,D'umano,616,501,700,516
190,Sangue!,707,497,783,519
191,Cre.,593,520,640,539
192,Il,648,521,662,537
193,Cielo,670,520,719,537
194,Così,616,543,657,567
195,ne,664,540,681,567
196,impone.,683,540,770,569
197,Lea.,593,564,633,583
198,E,648,566,659,582
199,vuoi,666,564,704,582
200,Di,615,588,638,604
201,"fiero,",646,585,698,606
202,e,704,592,714,603
203,di,720,584,741,606
204,crudel,743,583,802,606
205,l'odiofa,809,583,877,605
206,taccia,884,584,935,603
207,Sulla,616,609,661,626
208,Terra,668,605,721,625
209,foffrir,729,608,781,625
210,!,790,609,793,625
211,Ant.,598,628,647,647
212,De,653,631,679,647
213,Numi,687,630,738,646
214,il,745,630,755,645
215,Voto,761,631,809,646
216,Lo,616,652,642,673
217,ginflifica,647,649,726,672
218,aflai.,732,649,779,668
219,Alc.,594,672,637,695
220,Dunque,652,670,719,697
221,Cre.,593,694,635,714
222,S'adempia,647,693,745,718
223,Quanto,615,717,684,739
224,il,691,717,701,734
225,Cielo,708,714,759,734
226,hà,765,715,786,733
227,preferitto.,793,716,889,740
228,"Si,",616,737,644,758
229,chi,650,739,675,755
230,nol,682,739,708,756
231,prezza,715,744,777,760
232,è,784,737,802,761
233,reo,804,737,827,761
234,di,831,739,848,755
235,gran,854,744,895,760
236,delitto.,900,738,971,759
237,Vado,354,590,406,606
238,&c.,411,589,444,605
239,parte,197,617,248,637
240,in,248,616,267,632
241,mezzo,273,620,329,631
242,alle,337,613,370,630
243,Guardie.,376,612,463,626
244,SCENA,200,664,322,677
245,IV.,348,659,388,673
246,"Creonte,",116,706,198,724
247,"Eurifteo,",210,703,297,725
248,"Learco,",312,701,385,723
249,"Alcefle,",390,695,472,718
250,e,227,726,242,749
251,poi,236,725,263,748
252,Antigona.,268,725,371,745
253,Cre.,90,752,129,768
254,Uafi,178,749,217,766
255,m,224,747,241,763
256,inteneri:,248,745,325,761
257,Mà,333,745,360,760
258,la,368,743,382,759
259,fua,388,741,415,757
260,morte,421,745,478,761
261,Ognun,173,771,242,790
262,"vede,chead",247,769,352,784
263,onta,355,770,396,781
264,del,400,764,429,781
265,deftino,434,762,501,777
266,Im-,464,784,498,799
267,B,780,779,828,807
268,4,830,780,837,807
269,Rif-,966,780,1002,799
