,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
0,ATTO,257,55,360,79
1,Se,171,75,192,94
2,il,197,77,207,94
3,Fato,214,78,256,96
4,barbaro,261,77,332,96
5,M'invola,193,99,273,117
6,oh,283,100,304,116
7,Dio,313,101,346,117
8,"Colei,",186,120,247,141
9,ch',253,119,283,142
10,è,285,119,299,142
11,"l'anima,",301,121,379,144
12,Ch'è,185,142,225,161
13,l'Idol,236,140,284,162
14,"mio,",294,143,334,167
15,La,187,165,211,183
16,vita,218,166,252,183
17,"perdere,",259,163,340,190
18,Con,185,188,222,205
19,lei,227,184,253,210
20,faprò.,256,185,319,212
21,Per,163,209,197,226
22,non,204,214,236,225
23,dividermi,244,207,334,227
24,Dal,186,231,220,248
25,mio,227,232,261,248
26,teforo,267,231,322,248
27,"Fedele,",184,249,270,277
28,"intrepido,",272,250,372,280
29,Perchè,186,273,249,292
30,"l'adoro,",257,273,330,297
31,Sin,185,296,213,311
32,tra,224,300,248,311
33,gli,253,296,275,314
34,Elifi,285,294,322,313
35,Lo,185,313,217,341
36,feguirò.,220,313,299,343
37,Se,318,338,343,360
38,&c.,343,339,375,357
39,48,107,56,130,74
40,TERZO.,729,68,868,87
41,Se,614,93,634,110
42,ti,641,92,652,113
43,"fpiace,",659,90,723,113
44,"t'offende,",734,90,827,114
45,N'incolpa,613,112,706,135
46,il,711,111,722,128
47,volto,729,113,777,129
48,tuo,783,118,812,130
49,:,818,111,825,129
50,Erm.,596,136,645,156
51,Non,658,133,697,156
52,la,703,135,719,151
53,condanno:,726,135,826,152
54,E,623,155,635,178
55,forfe,632,156,674,174
56,ugual,685,157,734,178
57,desio,741,157,790,178
58,Farei,612,179,660,195
59,nafcermi,668,176,746,195
60,in,755,179,771,195
61,fen:,778,179,815,195
62,ma,827,184,853,195
63,deftinata,860,178,939,197
64,Al,611,201,633,218
65,Regio,640,199,697,221
66,"Erede,",704,200,768,219
67,di,779,200,796,216
68,cui,803,201,829,216
69,fpeme,837,200,892,223
70,hò,899,201,921,218
71,ancora,927,206,987,221
72,D'ellere,610,220,685,239
73,alfin,697,221,735,239
74,"Conforte,",743,222,835,241
75,Fa,610,245,632,261
76,che,638,243,667,259
77,fdegni,674,243,729,264
78,il,739,245,749,260
79,mio,757,245,791,260
80,cor,797,249,825,260
81,le,832,245,847,261
82,tue,854,250,882,262
83,ritorte.,892,245,961,262
84,Sinche,651,262,712,287
85,mi,718,263,740,287
86,lufingha,745,265,819,288
87,fpeme,707,285,762,313
88,"d'impero,",768,285,862,316
89,L'affetto,676,303,755,332
90,"primiero,",764,306,854,336
91,Deh,676,328,714,350
92,foffrilo,721,328,783,351
93,in,792,332,807,356
94,"pace,",815,335,864,358
95,"M'alletta,",675,353,767,373
96,mi,781,355,803,370
97,"piace,",812,354,868,379
98,Scordarlo,675,374,763,392
99,non,771,380,804,391
100,so.,812,374,841,391
101,Se,655,396,679,414
102,tutto,685,401,729,414
103,il,741,397,751,413
104,mio,759,398,793,414
105,core,803,402,843,417
106,Così,674,417,714,437
107,tl,721,421,733,435
108,"fpiegai,",740,417,814,443
109,Cangiarmi,674,439,771,464
110,in,778,442,795,464
111,"amore,",802,446,870,466
112,Lo,675,462,701,481
113,"vedi,",708,460,754,481
114,lo,765,464,781,481
115,"fai,",787,463,819,483
116,Che,674,483,711,501
117,ancora,718,489,777,501
118,non,784,490,817,502
119,"poflo,",823,485,880,506
120,Ragione,673,505,751,526
121,non,761,512,795,523
122,ho.,801,505,833,529
123,49,980,77,1002,92
124,TA,386,82,514,140
125,parte.,400,322,459,340
126,SCENA,214,386,334,404
127,II.,362,386,391,403
128,"Ermione,",201,426,293,446
129,e,306,432,315,443
130,Learco.,325,426,397,444
131,"(ce,",473,449,506,470
132,Lea.,96,469,136,488
133,DIingannati,173,470,289,499
134,"Ermione,udifti?Il",307,470,447,495
135,Pren-,454,465,506,490
136,Che,199,490,236,509
137,al,242,493,257,509
138,Talamo,264,492,334,509
139,r'accetti,341,490,414,510
140,Poffibile,118,511,196,533
141,non,207,520,239,530
142,è.,246,515,265,530
143,Deh,278,515,315,535
144,"volgi,",322,515,379,536
145,volgi,389,516,434,536
146,Ad,117,535,146,552
147,altri,153,536,189,553
148,i,196,534,204,556
