,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
84,d'effer,301,436,359,461
85,Regina.,366,436,450,461
86,Eur.,96,462,140,480
87,(O,154,458,199,483
88,Coltanza,201,458,277,483
89,;,281,467,286,478
90,O,297,458,320,483
91,Virtà!),327,458,398,483
92,Ant.,100,481,154,506
93,Sofferto,155,481,229,506
94,in,235,484,251,499
95,pace,259,487,299,506
96,Tutti,118,506,167,522
97,i,174,503,184,526
98,miei,185,506,223,522
99,torti,230,502,270,522
100,avrei:,278,504,330,521
101,la,338,503,353,520
102,"ftragge,",361,503,437,525
103,il,445,504,456,521
104,lutto,463,502,506,520
105,De,117,528,146,547
106,"Germani,",152,527,246,549
107,e,257,532,266,544
108,del,272,526,301,544
109,Regno:,307,526,370,548
110,Il,113,546,144,569
111,barbaro,141,548,211,567
112,difegno,217,549,286,570
113,Della,118,571,169,588
114,mia,176,571,208,587
115,Morte,214,569,270,590
116,"ancora,",276,569,354,590
117,el'infelice,360,569,452,585
118,Deftin,127,591,178,613
119,d'una,184,590,235,613
120,"Bambina,",243,592,334,609
121,onde,345,590,389,608
122,"fecondo,",400,590,486,609
123,Come,119,616,173,632
124,fai,180,614,200,631
125,",",208,613,217,634
126,nella,219,613,261,634
127,fuga,267,613,305,634
128,avevo,314,619,367,630
129,il,375,613,385,629
130,Seno.,392,612,448,630
131,Eur.,98,638,142,655
132,Narrami,154,635,232,657
133,ò,243,635,259,657
134,"Spofa,",257,635,317,657
135,almeno...,327,636,423,651
136,Ant.,95,660,143,677
137,Ah,156,658,183,675
138,non,189,664,223,676
139,curarti,228,657,290,674
140,La,120,682,145,698
141,fciagura,152,680,225,702
142,faper.,232,680,291,700
143,Si,300,676,323,700
144,tolerato,325,675,394,699
145,Avrei,119,704,174,719
146,tutto,181,701,226,718
147,per,232,700,263,723
148,me,269,706,296,719
149,:,303,707,307,719
150,Mà,315,701,345,719
151,che,351,701,382,717
152,lo,388,700,405,717
153,Spofo,411,700,462,720
154,Ad,118,725,148,742
155,altra,154,722,194,744
156,fi,200,722,217,744
157,"deftini,",220,722,291,743
158,Lo,120,747,147,770
159,"fopporti,",152,746,239,769
160,chi,244,746,269,763
161,'l,272,742,291,768
162,può.,294,742,343,767
163,Di,348,745,371,762
164,vendicarmi,376,741,482,764
165,Giurai.,119,766,190,785
166,Odi.O,198,765,268,786
167,la,282,765,295,787
168,Vita,293,765,338,785
169,Perder,572,78,638,103
170,in,641,78,660,103
171,Tebe,665,80,713,103
172,io,718,82,736,98
173,"voglio,",742,81,811,103
174,O,600,100,615,126
175,Guidarti,617,100,683,126
176,con,687,108,718,120
177,me,725,108,752,126
178,Regnante,758,100,847,126
179,al,853,102,868,121
180,foglio.,874,102,938,125
181,Exr.,552,126,596,145
182,Deh,609,124,646,143
183,per,654,130,685,148
184,quei,689,125,729,148
185,Sagri,732,125,782,148
186,pegni,786,123,839,149
187,D'amor,573,148,643,167
188,di,650,145,667,163
189,fede,674,145,713,168
190,ah,722,146,742,162
191,"Cangia,",746,145,826,170
192,Cangia,572,165,636,190
193,o,643,169,654,192
194,"Spofa,",661,168,723,192
195,penfier.,730,165,804,192
196,Figlio,816,165,874,192
197,ribelle,876,165,944,192
198,Diverrei,574,189,654,209
199,s'io,661,189,691,208
200,taceffi.,698,189,760,207
201,Ant.,550,214,597,235
202,Ah,610,213,636,236
203,vedo,643,214,689,236
204,"Ingrato,",693,213,773,238
205,Che,572,236,610,253
206,degno,617,235,673,258
207,figlio,679,233,726,258
208,fei,732,235,754,251
209,D'un,573,259,618,276
210,barbaro,625,253,696,279
211,Tiranno.,703,253,791,277
212,Or,795,256,823,274
213,và.,829,254,860,272
214,Mi,867,256,892,272
215,fcopri:,897,255,958,277
216,Palefami,573,279,652,297
217,qual,659,279,699,300
218,fon,704,279,735,301
219,.,740,278,750,301
220,Del,752,278,786,301
221,mio,791,280,826,296
222,"Segreto,",833,279,918,300
223,Và,574,299,611,322
224,"inumano,",613,299,703,322
225,t'abbufa,709,301,782,318
226,;,789,307,794,319
227,E,583,323,595,346
228,un,592,329,613,341
229,Empio,623,324,683,344
230,per,689,328,719,344
231,falvar,725,322,777,340
232,la,784,324,799,340
233,Spofa,805,322,854,342
234,accafa.,861,319,929,337
235,Eur.,551,346,594,366
236,Un,607,346,636,363
237,fulmine,643,344,714,362
238,di,720,346,737,362
239,Giove,743,345,801,362
240,M'incenerifca,573,367,698,385
241,pria:,705,367,750,387
242,No,758,367,785,384
243,no:,792,366,824,381
244,rammento,832,368,929,381
245,"Quel,",573,391,628,415
246,che,635,389,665,415
247,deggio,671,387,734,414
248,alla,736,387,771,414
249,"Spofa,",779,387,839,410
250,Ch,573,411,605,430
251,è,607,411,622,430
252,la,621,412,636,428
253,mia,644,413,676,428
254,"tenerezza,",684,411,785,428
255,Il,565,432,596,457
256,mio,595,435,628,452
257,dolce,634,434,685,455
258,penfier.,693,432,767,454
259,Ma,779,429,809,449
260,"placa,",815,428,873,453
261,oh,875,427,895,452
262,Diot,904,430,949,447
263,Il,569,456,595,475
264,tuo,594,461,623,474
265,feroce,631,456,687,473
266,Core,693,454,739,472
267,Contro,568,479,639,496
268,il,644,478,655,494
269,"Re,",659,477,694,498
270,che,700,478,729,494
271,al,735,477,750,494
272,tuo,755,481,788,497
273,Spofo,796,474,847,496
274,è,854,474,863,491
275,Genitore.,870,473,960,491
276,"Penfa,",617,500,679,517
277,oh,687,499,708,514
278,Dio!,716,499,759,514
279,Bel,641,521,671,539
280,Idol,684,519,724,541
281,"mio,",726,518,773,541
282,Il,635,541,665,565
283,tuo,667,540,694,564
284,Spofo,700,540,748,563
285,di,757,542,773,558
286,chi,779,539,805,563
287,è,812,540,821,557
288,figlio:,829,539,888,561
289,Ah,639,566,666,583
290,ti,673,565,684,581
291,"placa,",693,563,750,586
292,e,757,569,766,580
293,dal,772,563,800,585
294,tuo,805,561,835,585
295,ciglio,845,561,895,583
296,Spiri,643,586,686,608
297,calma,689,586,740,608
298,un,752,591,774,602
299,dolce,780,584,830,601
300,amor.,836,589,895,602
301,Il,612,609,641,630
302,piacer,639,608,694,630
303,del,705,607,733,628
304,tuo,736,606,768,628
305,"ritorno,",772,608,849,626
306,Che,639,628,675,647
307,"nell'alma,",682,631,769,648
308,in,776,630,792,644
309,fen,798,629,825,648
310,già,831,625,858,648
311,"fento,",865,627,917,646
312,Non,640,647,680,669
313,cangiarmi,688,647,778,671
314,in,789,649,805,666
315,fier,813,647,842,666
316,tormento,849,653,935,666
317,;,942,654,948,667
318,Ne,641,674,668,690
319,mi,676,674,698,690
320,ferva,706,670,751,690
321,di,753,670,777,689
322,terror.,780,676,845,688
323,Raming,116,416,186,442
324,"a,",188,416,213,442
325,e,217,423,227,442
326,parte.,899,673,958,695
327,Penfa,735,693,787,710
328,&c.,793,693,826,709
329,SCE-,914,777,962,795
330,Per-,469,788,509,805
