,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
251,Fato,267,732,308,752
252,Era,123,760,154,776
253,il,162,759,173,775
254,noftro,181,758,237,774
255,deltin,243,757,294,773
256,s,303,754,312,775
257,che,312,754,343,771
258,tu,349,759,368,771
259,dovefi,375,752,436,771
260,Cader,123,780,177,799
261,vittima,185,780,249,798
262,efangue,257,778,329,799
263,le,823,571,838,586
264,accennia,843,574,915,586
265,lAre,921,568,982,585
266,Erm.,574,592,622,611
267,Non,635,591,675,609
268,più.,683,590,722,611
269,Coli,729,590,772,609
270,fi,780,590,790,607
271,vada.,797,592,848,608
272,Nurai,596,614,656,631
273,del,662,610,690,630
274,Ciel,696,612,736,635
275,",",741,626,746,632
276,pietofi,755,611,811,635
277,"Numi,",818,611,886,635
278,e,886,619,895,630
279,giufli,899,611,964,636
280,Deb,593,633,641,660
281,fe,643,632,660,660
282,cosà,664,635,697,650
283,feveri,700,632,759,654
284,Oggi,596,656,644,678
285,fiete,646,655,687,679
286,con,693,655,722,678
287,"me,",727,662,754,678
288,fe,759,655,785,678
289,la,791,655,807,678
290,mia,812,657,847,673
291,vita,854,657,892,674
292,Tanto,598,677,652,696
293,v',659,678,676,695
294,è,683,679,692,695
295,in,696,677,716,698
296,"odia,",718,676,771,698
297,almeno,775,677,841,695
298,Or,602,698,633,720
299,che,635,698,663,720
300,da,665,700,686,720
301,quefto,693,700,750,721
302,feno,754,699,792,721
303,Separarfi,594,720,681,744
304,dovràl'Alma,685,719,811,743
305,fmarrita,818,719,895,743
306,Placatevi,596,742,684,763
307,una,692,750,724,761
308,solsa;,731,743,785,761
309,Ah,800,743,828,765
310,deponet,835,743,901,766
311,e,904,750,912,761
312,Lo,593,763,623,790
313,fdegno,625,763,681,790
314,"vostro,",688,763,754,787
315,cbe,764,765,795,784
316,non,798,771,829,784
317,so,831,763,855,790
318,"foffrire,",857,763,937,790
319,Per,475,794,509,813
320,Pa-,951,786,982,807
