,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
147,Ah,789,254,815,273
148,fcelerato!,821,253,913,270
149,Perfido,574,282,644,299
150,",",652,280,660,299
151,si,662,280,677,299
152,sì,680,279,692,297
153,mora.,699,279,757,295
154,Moftro,576,302,640,324
155,di,642,301,663,323
156,"Crudeltà,",665,302,759,320
157,che,768,300,798,317
158,tardi,805,299,848,316
159,ancora,856,303,915,317
160,?,921,296,929,313
161,"Empio,",618,327,690,347
162,"Tiranno,",695,321,784,345
163,"Barbaro,",783,323,867,339
164,Non,640,345,681,365
165,chiedo,687,345,746,362
166,a,752,350,761,362
167,te,768,350,785,366
168,pieti.,792,344,853,365
169,Ma,641,370,672,390
170,ingrato,678,368,745,387
171,ah,752,366,772,382
172,fol,778,364,801,382
173,tu,807,370,825,380
174,fei,832,364,854,380
175,Cagion,640,390,706,411
176,de,711,389,733,404
177,mali,739,389,778,409
178,"miei,",787,387,837,406
179,Dal,638,411,678,431
180,fiero,680,409,719,430
181,mio,726,411,759,427
182,deftin.,765,408,828,425
183,Invendieata,616,435,726,449
184,ormai,738,429,792,447
185,Sdegno,638,456,705,477
186,del,710,453,738,475
187,giornoi,744,451,817,475
188,"rai,",819,450,859,474
189,Meglio,636,476,703,497
190,è,708,476,717,492
191,morire,723,473,786,491
192,al,792,471,807,488
193,"fin.""",815,470,857,487
194,rritare.,314,454,380,471
195,ad,330,474,351,492
196,Antigoua.,358,475,457,501
197,Ce.,96,493,135,512
198,O,153,492,174,516
199,nera,177,493,210,517
200,frode,216,496,263,514
201,O,134,515,143,536
202,ar,146,515,158,536
203,dire!,163,518,202,536
204,Otra,212,520,257,535
205,"dimento,",265,521,344,540
206,Ant.,99,534,149,557
207,"Barbaro,",152,536,237,562
208,ne,240,540,259,562
209,mi,266,541,288,563
210,pento...,295,542,383,568
211,Cre.,94,559,134,581
212,Ola;,146,560,197,582
213,dagli,204,560,250,583
214,occhi,257,559,304,579
215,Mi,115,580,140,597
216,fi,147,580,156,598
217,rolga,165,584,208,603
218,coltei.,215,580,269,600
219,"Learco,il",278,582,366,602
220,pefo,375,585,413,607
221,Fia,107,602,143,626
222,ruo,151,608,180,622
223,di,186,602,203,625
224,cufiodirla,211,603,300,627
225,in,306,606,322,622
226,"fin,",328,606,363,626
227,che,371,605,402,624
228,"l'odio,",409,606,473,628
229,Il,108,622,139,646
230,mio,136,626,170,644
231,rigor,181,623,226,648
232,conligli,236,625,303,648
233,Per,116,647,147,662
234,deftinar,154,644,226,665
235,la,234,650,248,665
236,Morte,256,646,311,667
237,al,323,649,338,666
238,fuo,345,647,375,669
239,delitto.,378,647,456,670
240,Eur.,93,666,144,690
241,Ab,149,669,173,685
242,più,181,669,209,689
243,tofto,217,669,261,687
244,trafitto,267,670,332,689
245,Cada,113,691,160,707
246,if,168,689,188,710
247,tuo,190,689,217,711
248,Figlio,227,689,280,712
249,ò,286,691,305,712
250,Genitor:,308,691,397,713
251,mà...,396,695,453,712
252,Cre.,93,710,130,731
253,In,141,712,163,731
254,vano,170,716,213,731
255,T'affatichi,116,733,211,758
256,per,221,734,247,757
257,lei.,253,734,291,759
258,"Voglio,",293,736,367,759
259,che,378,738,407,754
260,mora.,413,742,472,761
261,Aut.,95,753,147,777
262,Moftro,148,756,213,776
263,di,219,755,236,775
264,"Crudelta,",242,755,338,778
265,che,344,756,373,776
266,tardi,380,759,422,778
267,ancora?,430,757,496,778
268,Empio,770,496,830,516
269,&c.,835,494,866,510
270,Parte,615,519,668,537
271,con,673,523,701,534
272,Learco,708,517,769,537
273,in,778,515,795,531
274,mezzo,801,520,857,532
275,d'alquan-,866,514,953,536
276,ti,680,541,693,556
277,Caftodi.,700,538,775,564
278,Cre.,549,563,589,581
279,Parta,602,561,649,583
280,da,655,560,676,582
281,me,684,567,710,578
282,ciafcun;,716,559,790,578
283,Sciolgafi,796,558,872,580
284,"Alcefte,",880,558,955,579
285,Libero,574,586,635,602
286,vada,642,585,683,600
287,con,689,589,720,600
288,Ermione,728,582,805,599
289,.,812,592,816,596
290,Alc.,549,607,593,624
291,Ah,606,605,631,623
292,vieni,638,605,681,626
293,:,688,611,692,622
294,Dal,574,629,603,645
295,fofferto,610,627,676,644
296,timor,683,627,734,642
297,l'alma,740,625,794,641
298,riftora.,802,624,871,640
299,Erm.,552,651,599,667
300,"Alcefte,",612,649,682,666
301,ah,689,647,708,662
302,di,714,647,729,663
303,fpavento,737,646,817,665
304,io,823,648,838,662
305,tremo,845,650,898,661
306,anco-,906,650,955,661
307,ad,877,602,900,619
308,Erm.,908,602,954,619
309,(ra.,918,624,953,643
310,parte,643,673,691,690
311,con,697,673,724,685
312,Alcele,730,667,797,689
313,",",802,666,813,690
314,e,813,672,822,684
315,con,829,672,855,685
316,effi,864,666,890,689
317,Tutti.,896,668,951,684
318,M'uni-,411,781,477,797
319,SCE-,912,775,960,794
