,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
236,fanciulla,645,401,722,421
237,era,728,410,756,421
238,avvolta,761,404,828,424
239,!,834,408,839,425
240,Ant.,591,425,639,447
241,A,646,425,667,447
242,frigie,675,424,724,448
243,cifre,728,425,768,445
244,Tefluto,615,445,684,465
245,un,693,453,714,465
246,nero,721,454,762,466
247,ammanto,768,453,853,470
248,Mi,614,468,638,486
249,copria,645,469,701,493
250,nell'Efilio:,709,469,806,495
251,e,817,478,826,495
252,al,833,474,846,496
253,parto,854,473,899,498
254,ignudo,910,475,967,501
255,Di,616,490,638,508
256,quel,644,488,682,511
257,formai,689,490,747,510
258,le,756,493,770,509
259,bende,778,493,831,511
260,induftre,835,493,912,518
261,Madre.,924,496,989,521
262,Alc.,597,508,639,531
263,Vanne,646,510,704,529
264,"Ermione,",714,513,796,534
265,ch'è,804,515,837,533
266,quefta,844,516,898,539
267,La,612,533,634,550
268,Genitrice,641,533,726,554
269,tua:,733,540,771,553
270,e,783,542,793,554
271,quefti,799,537,850,561
272,è,857,539,864,555
273,il,872,540,883,556
274,Padre.,892,540,954,560
275,(no,498,116,529,137
276,(accenna,801,561,885,582
277,Eur.),897,563,954,588
278,Erm.,590,576,637,594
279,Come,649,577,704,596
280,!,711,580,715,595
281,Eur.,590,597,632,615
282,Che,645,598,680,616
283,dici,686,600,717,617
284,!,726,602,729,618
285,Ant.,592,617,641,639
286,Tu,648,621,675,638
287,deliri!,685,621,745,639
288,Lea.,587,641,627,658
289,O,639,641,657,658
290,forte,664,641,706,660
291,!,713,645,719,661
292,Alc.,595,661,637,684
293,"No,",644,663,681,686
294,non,689,669,722,683
295,deliro.,727,665,789,686
296,Io,803,669,823,687
297,ferbo,829,668,876,688
298,Le,609,684,634,702
299,frigie,641,684,689,708
300,bende,697,687,751,705
301,ancor.,758,695,821,708
302,Si,829,691,843,708
303,riconofci,851,692,928,711
304,Cava,697,709,745,729
305,una,758,711,795,735
306,"gemma,",798,712,879,739
307,e,881,720,890,731
308,laporge,898,716,966,740
309,ad,972,719,993,737
310,offer,741,732,780,756
311,ad,786,732,807,757
312,Ant.,813,736,859,753
313,Da,611,750,637,772
314,quefta,643,749,698,775
315,"gemma,",705,752,782,778
316,che,792,755,821,779
317,pendale,828,756,897,783
318,al,902,760,916,780
319,petto,924,764,971,785
320,S'è,615,770,644,793
321,figlia,647,771,684,795
322,tua.,692,779,729,793
323,Sono,738,776,782,796
324,tre,789,782,813,797
325,luftri,822,780,866,798
326,"appunto,",873,785,962,809
327,Alib.,632,790,681,814
328,Pal,494,793,533,811
329,C,805,798,846,826
330,5,851,804,854,828
331,Che,953,804,993,824
