,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
253,La,603,447,629,469
254,"man,",635,452,686,471
255,cbe,697,447,731,472
256,pace,733,448,775,472
257,"rechi,",778,448,836,470
258,Che,600,469,637,494
259,ferva,639,466,694,496
260,di,699,467,721,494
261,"foliegno,",723,467,808,496
262,E,617,487,631,514
263,di,633,487,649,515
264,difefa,651,487,701,516
265,a,703,488,719,515
266,cbi,722,489,752,516
267,bà,754,489,789,516
268,ragion,791,489,845,518
269,ful,848,490,883,518
270,Regno,885,490,939,519
271,.,941,492,957,519
272,Eur.,579,514,621,531
273,(Qual,636,511,698,534
274,favella!,700,511,778,534
275,Lea.,574,537,617,553
276,Quai,634,533,678,554
277,fenfi!,680,532,735,554
278,Cre.,578,558,617,577
279,Ermione,632,554,711,581
280,dunque,715,557,796,582
281,Vergine,601,578,678,601
282,delle,685,579,729,597
283,Selve,736,577,785,599
284,io,790,578,812,601
285,"vud,",818,578,864,603
286,che,870,580,900,598
287,Spofa,907,581,959,604
288,Tidivenga,600,598,701,623
289,a,708,607,717,619
290,momenti.,725,602,817,622
291,In,829,602,855,625
292,quefta,861,602,919,627
293,guifa,925,603,967,628
294,L'Oracolo,605,619,698,645
295,s'adempie:,705,621,814,648
296,Il,600,645,615,661
297,Regno,622,644,683,666
298,fi,690,645,699,662
299,aficura:,706,644,782,662
300,"e,",795,648,812,666
301,fi,818,645,828,662
302,difcaccia,834,645,914,665
303,L'importuno,600,665,720,689
304,timor.,726,667,788,685
305,Eur.,580,689,622,706
306,Perdona..,636,687,735,707
307,Cre.,578,712,624,736
308,In,632,711,651,728
309,vano,658,716,702,737
310,"(s'alza,",724,710,802,738
311,e,812,710,824,737
312,fcende,827,710,887,738
313,dal,890,713,920,732
314,Trone),925,713,992,738
315,T'opponi,602,733,690,755
316,al,699,734,714,750
317,Genitor.,721,734,807,753
318,Eur.,580,754,624,772
319,(Che,637,754,687,776
320,laberinto,694,756,777,774
321,!),784,758,805,777
322,Lea.,578,773,627,799
323,(Che,630,774,679,799
324,vicende,687,777,757,797
325,fori,764,778,793,802
326,quefte!,800,777,868,803
327,Ger-,464,791,509,810
328,A,780,801,796,818
329,6,806,800,818,819
330,SCE,941,803,989,822
