,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
191,Ant.,592,600,639,617
192,Ed,654,597,678,614
193,or,685,603,704,615
194,la,711,598,725,614
195,Madre,731,596,791,613
196,A,633,620,645,639
197,tanta,647,619,685,638
198,"fede,",691,619,756,637
199,e,758,617,765,636
200,zelo,765,619,802,634
201,Toa,616,640,656,660
202,Spofa,661,640,711,660
203,la,717,638,731,661
204,deftina.,737,637,819,660
205,Erm.,594,664,645,682
206,Ed,657,661,681,680
207,io,689,663,705,680
208,m',712,662,734,678
209,accheto,741,662,812,678
210,Della,616,687,665,702
211,Madre,672,683,732,703
212,a,735,682,747,703
213,voler.,756,684,814,699
214,Aut.,598,707,651,729
215,Si,654,708,670,725
216,Figlia.,679,707,743,726
217,Ed,748,705,773,722
218,cceo,779,710,819,722
219,L'Oracolo,616,727,713,750
220,adempito.,720,728,817,748
221,Il,825,726,838,743
222,"don,",844,725,890,746
223,che,897,725,926,741
224,fai,932,723,956,742
225,Di,615,752,639,771
226,te,644,749,664,772
227,ftela,667,749,714,771
228,a,718,756,726,767
229,"Lelarco,",734,748,812,768
230,è,817,748,826,765
231,che,832,749,863,766
232,l'indulle,869,748,945,767
233,A,626,770,642,794
234,ricondurmi,644,770,742,794
235,al,747,772,761,790
236,"Trono,",772,771,843,791
237,"follevate,",210,677,307,705
238,e,310,678,322,705
239,da,324,678,345,705
240,Alcefte.,352,678,435,707
241,Alc.,115,696,161,721
242,(Gid,164,697,219,723
243,cadde,226,702,281,721
244,nell,289,700,329,722
245,infidia,339,701,394,727
246,Il,423,703,444,727
247,colpo,452,703,494,729
248,è,502,705,515,729
249,fatto.),166,716,240,748
250,SCE,464,796,512,814
251,A,965,788,978,809
252,di-,974,789,1001,807
