,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
188,Cuftodia,396,527,478,547
189,a',200,549,241,574
190,Prigionieri,243,548,337,573
191,illuftri.,347,551,415,567
192,SCENA,709,520,831,541
193,V.,860,523,884,541
194,"Learco,",600,561,676,586
195,cheprecede,687,561,789,586
196,con,793,561,825,586
197,alcune,828,561,890,586
198,"Guardie,",899,564,987,588
199,"Creente,",647,581,731,604
200,"Eurifleo,",744,584,833,605
201,"Ermione,",847,586,937,608
202,"Alcefle,",709,606,792,629
203,e,802,606,816,631
204,detta.,819,605,877,631
205,Antigana,236,592,322,623
206,"fola,",324,592,380,622
207,FTere,180,638,258,665
208,imagini,262,636,336,663
209,di,338,635,360,662
210,"morte,",364,643,430,662
211,Non,228,658,264,680
212,fperate,271,658,337,680
213,a,345,666,357,677
214,me,364,666,390,677
215,d'intorno,397,661,482,679
216,D'avvilirmi,224,680,334,700
217,in,339,683,357,699
218,feno,361,681,399,702
219,il,401,681,417,702
220,cor.,423,688,463,700
221,Che,201,704,238,722
222,a,245,709,254,721
223,difpetto,260,704,333,725
224,della,339,704,381,721
225,forte,388,704,431,721
226,In,224,727,261,752
227,quell'orrido,264,723,362,752
228,foggiorno,365,727,458,752
229,Non,225,747,266,767
230,mi,275,747,299,769
231,fate,305,748,337,770
232,più,344,748,372,769
233,terror.,379,748,445,765
234,Fiere,344,768,397,789
235,&c.,400,771,432,788
236,Ant,110,638,156,657
237,Lea.,586,645,626,664
238,(,635,642,645,665
239,Ela,684,643,720,667
240,trama,719,649,772,664
241,è,777,647,786,663
242,immatura,792,647,882,667
243,Per,680,668,712,686
244,falvarla,718,667,786,687
245,a,790,675,799,687
246,Voi,805,669,841,688
247,"Dei,chiedo",849,668,949,693
248,con-,955,678,995,691
249,figlio.),691,685,764,716
250,Ant.,584,709,631,730
251,Vedi,644,710,690,730
252,nella,697,709,740,729
253,mia,747,710,780,730
254,forte,785,712,829,731
255,ad,682,733,705,750
256,Eur.,709,732,753,759
257,moftrandogli,757,733,870,761
258,le,875,733,896,761
259,cate.,898,733,948,762
260,Della,605,753,654,775
261,tua,661,758,689,777
262,crudeltà,693,754,772,779
263,perfido,780,755,843,782
264,"Spofo,",851,757,923,784
265,1,612,774,626,799
266,fuperbi,620,775,685,800
267,Trofei,692,777,749,795
268,?,756,778,762,795
269,SI,499,792,522,814
270,C,770,797,810,824
271,2,808,806,816,819
272,Cre.,952,803,990,823
