,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
78,(Oimè,625,238,690,259
79,!,699,239,702,255
80,),709,239,719,259
81,Erm.,570,262,619,279
82,Del,632,261,664,277
83,Rè,672,260,698,277
84,all'invito,706,259,790,278
85,Sollecita,592,283,671,300
86,mi,677,283,697,298
87,vedi.,704,282,754,299
88,O,765,283,783,299
89,me,790,287,817,299
90,felice,823,280,873,299
91,!,880,282,885,299
92,Se,595,303,622,325
93,al,621,305,635,321
94,divenir,642,304,707,320
95,tua,713,310,741,322
96,"Spofa,",747,305,807,326
97,oltre,815,305,859,322
98,la,865,305,880,322
99,mano,886,308,936,321
100,Potrò,592,326,647,346
101,il,654,326,664,342
102,core,671,330,710,345
103,ottener.,715,331,791,345
104,Ant.,571,346,623,373
105,(Lofperi,630,347,714,373
106,in,717,348,740,373
107,vano.),744,349,801,375
108,Eur.,569,373,612,394
109,(Si,624,369,655,394
110,lufinghi,664,368,734,393
111,",",739,383,745,390
112,e,750,376,759,388
113,mi,769,368,792,393
114,giovi,795,368,840,393
115,Il,592,394,605,410
116,nodo,613,390,659,415
117,a,665,398,674,409
118,differire.),680,390,780,414
119,"Ermione,",786,390,880,411
120,Ant.,573,414,625,436
121,Il,629,416,643,433
122,freno,651,414,698,431
123,Ah,585,436,620,458
124,fi,623,436,639,458
125,toleri,640,437,689,454
126,ancor.),696,436,776,458
127,(Si,599,458,641,485
128,approffima,643,457,734,484
129,alquanto,742,456,823,483
130,con,836,463,865,475
131,attenzione),870,457,983,477
132,Eur.,570,482,613,499
133,L'alma,628,480,689,498
134,di,696,480,713,497
135,gelo,718,480,759,502
136,Per,593,501,627,520
137,tè,629,501,655,520
138,non,653,508,685,519
139,hò.,692,501,727,517
140,Ma,736,501,765,517
141,qual,771,502,809,521
142,Ia,817,501,833,517
143,brami,840,501,892,518
144,"ancora,",898,507,969,521
145,"Perdonami,",590,521,702,544
146,non,710,521,752,544
147,è.,771,521,781,538
148,"Larimembranza,",788,523,954,543
149,D'Antigona,592,544,703,569
150,l'imago,712,545,786,568
151,N'èla,593,565,650,591
152,cagion:,650,565,720,591
153,"Quindi,",729,565,805,591
154,fe,811,567,826,584
155,"m'ami,",833,568,899,591
156,impetra,907,568,981,591
157,Dal,591,591,624,608
158,Rè,631,590,657,607
159,fpazio,664,587,720,610
160,alle,727,587,758,607
161,Nozze.,765,587,835,607
162,lo,847,590,866,607
163,pria,869,587,911,610
164,vorrei,917,587,971,610
165,Affatto,591,612,658,630
166,di,665,609,682,629
167,Colei,690,611,738,630
168,"fcordarmi,",749,612,850,631
169,e,857,610,870,632
170,poi,880,610,905,632
171,Struggermi,592,635,697,655
172,fol,704,633,726,650
173,per,736,638,765,655
174,tè.,773,633,801,649
175,Che,807,633,843,651
176,dici,849,631,881,650
177,?,888,633,894,649
178,Ant.,575,655,626,677
179,(Ormai,623,653,697,673
180,Mi,588,678,625,700
181,vegga,627,677,677,700
182,l'infedele.),687,677,798,698
183,Erm.,572,702,620,718
184,"Antiope,",634,698,720,721
185,udifti,734,699,781,715
186,Qual,593,722,637,743
187,"brama,",644,720,701,738
188,che,707,718,750,740
189,richiefla,757,720,831,737
190,?,838,721,845,738
191,Eur.,572,742,619,763
192,Che,627,744,662,762
193,miro?...O,672,741,784,761
194,numi!..,793,741,875,762
195,la,881,740,897,761
196,mia,903,740,934,761
197,Spo-,941,742,981,761
198,fa,651,761,677,791
199,è,680,762,702,792
200,quefta.),697,762,777,791
201,Dall'indugio,115,217,235,246
202,che,237,218,268,245
203,fperi,275,222,318,244
204,?,324,223,331,237
205,Lea.,93,244,134,260
206,Al,148,243,169,260
207,fin,177,242,198,260
208,coftretto,204,242,287,262
209,Dal,114,265,148,282
210,tempo,155,270,214,287
211,il,216,264,235,288
212,tuo,237,264,280,288
213,"deftin,",282,264,335,288
214,che,336,266,366,284
215,cangi,373,266,422,289
216,afpetto.,431,265,500,288
217,Se,192,285,220,304
218,fiera,227,287,267,304
219,la,273,288,288,306
220,forte,293,289,336,305
221,Minaccia,224,306,304,332
222,"fdegnata,",311,308,404,334
223,Poi,222,330,253,348
224,"lieta,",262,331,312,354
225,"placata,",324,332,400,357
226,Più,222,352,253,375
227,quella,260,352,314,377
228,non,320,352,353,378
229,è,360,354,368,378
230,Cangiarfi,199,371,288,397
231,a,292,380,300,392
232,vicenda,306,372,377,399
233,Piu,224,394,256,414
234,volte,268,395,309,418
235,la,312,396,327,418
236,miro:,336,398,391,416
237,Iftabile,222,417,288,435
238,è,296,420,304,436
239,il,313,420,322,436
240,giro,331,418,370,442
241,Che,221,440,258,456
242,preme,262,445,322,462
243,col,327,438,354,458
244,piè,359,438,386,463
245,.,391,454,395,458
246,Se,426,443,446,466
247,&c.,452,441,484,458
248,(parte),436,465,500,490
249,SCENA,214,482,323,511
250,I,344,483,360,510
251,V.,376,483,393,510
252,"Enrifce,",91,526,180,552
253,poi,189,526,219,553
254,Ermione,231,526,312,554
255,con,319,535,348,554
256,Antigona,359,529,449,555
257,fotto,456,530,500,551
258,Nome,158,548,204,572
259,"d'Antiope,",211,549,305,572
260,che,310,551,357,573
261,refta,370,551,411,575
262,in,418,553,436,569
263,difparte,196,570,268,595
264,inoffervata.,279,568,391,595
265,A,149,615,190,666
266,H,210,615,223,636
267,"no,",222,615,255,635
268,con,262,621,293,633
269,me,300,622,327,633
270,la,332,616,348,637
271,forte,354,616,396,637
272,Che,201,636,233,659
273,fi,235,636,253,660
274,plachi,257,639,310,660
275,non,321,644,354,661
276,fpero.,363,639,425,662
277,Ormai,437,640,498,663
278,Eur.,89,616,132,634
279,(vicina,431,616,499,642
280,Veggio,110,660,180,684
281,la,187,660,203,683
282,mia,210,660,242,677
283,ruina.,248,658,308,685
284,(refta,325,659,396,686
285,penfofo),399,660,483,687
286,Erm.,86,679,143,704
287,"Antiope,",150,679,239,706
288,il,247,682,257,698
289,Prence,267,680,330,706
290,(nell,350,681,403,706
291,ufcire),405,681,477,707
292,Ecco,111,703,157,727
293,appunto,159,703,236,727
294,colà.,242,705,290,727
295,Vieni.,298,703,360,723
296,Al,373,706,395,723
297,mio,401,703,436,724
298,Nodo,445,703,496,724
299,L'affretti,109,723,192,744
300,anche,199,725,250,744
301,il,256,727,266,744
302,tuo,273,732,303,744
303,Zelo.,309,728,363,747
304,Ant.,86,748,134,767
305,In,148,749,177,771
306,tuo,180,753,202,771
307,vantaggio,208,749,298,773
308,Precedimi,110,768,203,792
309,"Sarò.(Stelle,",211,769,342,796
310,(f,847,674,886,702
311,fà,888,673,911,702
312,avanti),908,677,982,696
313,che,348,770,382,797
314,oltraggio,385,770,471,799
315,!),477,773,496,792
316,Eur.,445,794,495,814
317,(offervandola),845,760,982,791
318,Aut.,945,786,986,805
